id	level	doi	outgoing	incoming
10.1080/13569780802655814	1	10.1080/13569780802655814	0	4
10.1080/13569780802655822	1	10.1080/13569780802655822	4	1
10.1080/13569780802655830	1	10.1080/13569780802655830	10	3
10.1080/13569780802655848	1	10.1080/13569780802655848	0	3
10.1080/13569780802655855	1	10.1080/13569780802655855	0	2
10.1080/13569780802655863	1	10.1080/13569780802655863	0	2
10.1080/13569780802666340	1	10.1080/13569780802666340	0	0
10.1080/13569780902868499	1	10.1080/13569780902868499	5	4
10.1080/13569780902868713	1	10.1080/13569780902868713	5	53
10.1080/13569780902868770	1	10.1080/13569780902868770	16	4
10.1080/13569780902868812	1	10.1080/13569780902868812	1	1
10.1080/13569780902868820	1	10.1080/13569780902868820	11	10
10.1080/13569780902868861	1	10.1080/13569780902868861	4	2
10.1080/13569780902868911	1	10.1080/13569780902868911	6	9
10.1080/13569780902868952	1	10.1080/13569780902868952	2	3
10.1080/13569780902868960	1	10.1080/13569780902868960	3	5
10.1080/13569780902869026	1	10.1080/13569780902869026	0	0
10.1080/13569780903072109	1	10.1080/13569780903072109	0	1
10.1080/13569780903072117	1	10.1080/13569780903072117	9	5
10.1080/13569780903072125	1	10.1080/13569780903072125	11	28
10.1080/13569780903072174	1	10.1080/13569780903072174	29	9
10.1080/13569780903072190	1	10.1080/13569780903072190	1	2
10.1080/13569780903072224	1	10.1080/13569780903072224	4	6
10.1080/13569780903072232	1	10.1080/13569780903072232	1	0
10.1080/13569780903072521	1	10.1080/13569780903072521	0	0
10.1080/13569780903149196	1	10.1080/13569780903149196	0	0
10.1080/13569780903285966	1	10.1080/13569780903285966	1	0
10.1080/13569780903285982	1	10.1080/13569780903285982	2	0
10.1080/13569780903286022	1	10.1080/13569780903286022	5	3
10.1080/13569780903286030	1	10.1080/13569780903286030	5	6
10.1080/13569780903286048	1	10.1080/13569780903286048	2	0
10.1080/13569780903286089	1	10.1080/13569780903286089	8	0
10.1080/13569780903286105	1	10.1080/13569780903286105	3	6
10.1080/13569780903286113	1	10.1080/13569780903286113	0	0
10.1080/13569780903480955	1	10.1080/13569780903480955	1	0
10.1080/13569780903480971	1	10.1080/13569780903480971	10	5
10.1080/13569780903480989	1	10.1080/13569780903480989	0	0
10.1080/13569780903481003	1	10.1080/13569780903481003	5	2
10.1080/13569780903481037	1	10.1080/13569780903481037	0	3
10.1080/13569780903481052	1	10.1080/13569780903481052	3	1
10.1080/13569780903481060	1	10.1080/13569780903481060	3	0
10.1080/13569780903481078	1	10.1080/13569780903481078	0	0
10.1080/13569780903481086	1	10.1080/13569780903481086	1	2
10.1080/13569780903481094	1	10.1080/13569780903481094	3	0
10.1080/13569780903481110	1	10.1080/13569780903481110	0	0
10.1080/13569781003700045	1	10.1080/13569781003700045	3	7
10.1080/13569781003700052	1	10.1080/13569781003700052	6	10
10.1080/13569781003700060	1	10.1080/13569781003700060	0	0
10.1080/13569781003700078	1	10.1080/13569781003700078	6	4
10.1080/13569781003700086	1	10.1080/13569781003700086	11	5
10.1080/13569781003700094	1	10.1080/13569781003700094	8	5
10.1080/13569781003700110	1	10.1080/13569781003700110	2	0
10.1080/13569781003700144	1	10.1080/13569781003700144	3	2
10.1080/13569781003700151	1	10.1080/13569781003700151	16	7
10.1080/13569781003700177	1	10.1080/13569781003700177	0	1
10.1080/13569781003700227	1	10.1080/13569781003700227	0	0
10.1080/13569783.2010.495263	1	10.1080/13569783.2010.495263	0	0
10.1080/13569783.2010.495264	1	10.1080/13569783.2010.495264	0	0
10.1080/13569783.2010.495266	1	10.1080/13569783.2010.495266	3	1
10.1080/13569783.2010.495269	1	10.1080/13569783.2010.495269	7	0
10.1080/13569783.2010.495270	1	10.1080/13569783.2010.495270	5	0
10.1080/13569783.2010.495272	1	10.1080/13569783.2010.495272	3	5
10.1080/13569783.2010.495274	1	10.1080/13569783.2010.495274	0	0
10.1080/13569783.2010.495275	1	10.1080/13569783.2010.495275	2	0
10.1080/13569783.2010.495278	1	10.1080/13569783.2010.495278	2	0
10.1080/13569783.2010.495279	1	10.1080/13569783.2010.495279	0	1
10.1080/13569783.2010.495282	1	10.1080/13569783.2010.495282	3	0
10.1080/13569783.2010.496185	1	10.1080/13569783.2010.496185	0	0
10.1080/13569783.2010.512182	1	10.1080/13569783.2010.512182	3	2
10.1080/13569783.2010.512183	1	10.1080/13569783.2010.512183	6	0
10.1080/13569783.2010.512184	1	10.1080/13569783.2010.512184	3	2
10.1080/13569783.2010.512186	1	10.1080/13569783.2010.512186	7	3
10.1080/13569783.2010.512187	1	10.1080/13569783.2010.512187	8	7
10.1080/13569783.2010.512189	1	10.1080/13569783.2010.512189	6	3
10.1080/13569783.2010.512190	1	10.1080/13569783.2010.512190	2	4
10.1080/13569783.2010.512191	1	10.1080/13569783.2010.512191	4	2
10.1080/13569783.2010.512192	1	10.1080/13569783.2010.512192	5	1
10.1080/13569783.2010.512194	1	10.1080/13569783.2010.512194	0	0
10.1080/13569783.2010.533480	1	10.1080/13569783.2010.533480	0	0
10.1080/13569783.2011.541596	1	10.1080/13569783.2011.541596	0	0
10.1080/13569783.2011.541598	1	10.1080/13569783.2011.541598	5	0
10.1080/13569783.2011.541600	1	10.1080/13569783.2011.541600	13	9
10.1080/13569783.2011.541607	1	10.1080/13569783.2011.541607	1	1
10.1080/13569783.2011.541608	1	10.1080/13569783.2011.541608	7	0
10.1080/13569783.2011.541610	1	10.1080/13569783.2011.541610	18	2
10.1080/13569783.2011.541612	1	10.1080/13569783.2011.541612	0	0
10.1080/13569783.2011.541613	1	10.1080/13569783.2011.541613	6	4
10.1080/13569783.2011.541616	1	10.1080/13569783.2011.541616	0	0
10.1080/13569783.2011.541617	1	10.1080/13569783.2011.541617	0	0
10.1080/13569783.2011.560483	1	10.1080/13569783.2011.560483	1	0
10.1080/13569783.2011.566986	1	10.1080/13569783.2011.566986	3	5
10.1080/13569783.2011.566987	1	10.1080/13569783.2011.566987	9	7
10.1080/13569783.2011.566988	1	10.1080/13569783.2011.566988	6	3
10.1080/13569783.2011.566989	1	10.1080/13569783.2011.566989	11	2
10.1080/13569783.2011.566991	1	10.1080/13569783.2011.566991	9	3
10.1080/13569783.2011.566992	1	10.1080/13569783.2011.566992	11	0
10.1080/13569783.2011.566993	1	10.1080/13569783.2011.566993	4	0
10.1080/13569783.2011.566994	1	10.1080/13569783.2011.566994	1	2
10.1080/13569783.2011.566995	1	10.1080/13569783.2011.566995	0	0
10.1080/13569783.2011.572370	1	10.1080/13569783.2011.572370	8	4
10.1080/13569783.2011.589988	1	10.1080/13569783.2011.589988	2	0
10.1080/13569783.2011.589993	1	10.1080/13569783.2011.589993	4	4
10.1080/13569783.2011.589994	1	10.1080/13569783.2011.589994	9	0
10.1080/13569783.2011.589995	1	10.1080/13569783.2011.589995	2	0
10.1080/13569783.2011.589996	1	10.1080/13569783.2011.589996	9	1
10.1080/13569783.2011.589997	1	10.1080/13569783.2011.589997	7	2
10.1080/13569783.2011.589998	1	10.1080/13569783.2011.589998	4	1
10.1080/13569783.2011.589999	1	10.1080/13569783.2011.589999	2	4
10.1080/13569783.2011.590000	1	10.1080/13569783.2011.590000	1	0
10.1080/13569783.2011.590001	1	10.1080/13569783.2011.590001	0	0
10.1080/13569783.2011.590002	1	10.1080/13569783.2011.590002	1	0
10.1080/13569783.2011.590003	1	10.1080/13569783.2011.590003	0	0
10.1080/13569783.2011.592010	1	10.1080/13569783.2011.592010	0	0
10.1080/13569783.2011.616395	1	10.1080/13569783.2011.616395	4	14
10.1080/13569783.2011.616399	1	10.1080/13569783.2011.616399	11	8
10.1080/13569783.2011.617097	1	10.1080/13569783.2011.617097	0	0
10.1080/13569783.2011.617099	1	10.1080/13569783.2011.617099	9	7
10.1080/13569783.2011.617101	1	10.1080/13569783.2011.617101	4	3
10.1080/13569783.2011.617104	1	10.1080/13569783.2011.617104	8	9
10.1080/13569783.2011.617106	1	10.1080/13569783.2011.617106	8	10
10.1080/13569783.2011.617108	1	10.1080/13569783.2011.617108	17	16
10.1080/13569783.2011.617110	1	10.1080/13569783.2011.617110	10	22
10.1080/13569783.2011.639205	1	10.1080/13569783.2011.639205	0	0
10.1080/13569783.2012.648981	1	10.1080/13569783.2012.648981	2	1
10.1080/13569783.2012.648983	1	10.1080/13569783.2012.648983	0	1
10.1080/13569783.2012.648985	1	10.1080/13569783.2012.648985	6	1
10.1080/13569783.2012.648986	1	10.1080/13569783.2012.648986	3	2
10.1080/13569783.2012.648987	1	10.1080/13569783.2012.648987	0	1
10.1080/13569783.2012.648989	1	10.1080/13569783.2012.648989	13	2
10.1080/13569783.2012.648991	1	10.1080/13569783.2012.648991	4	8
10.1080/13569783.2012.648993	1	10.1080/13569783.2012.648993	0	1
10.1080/13569783.2012.649000	1	10.1080/13569783.2012.649000	0	1
10.1080/13569783.2012.649002	1	10.1080/13569783.2012.649002	0	0
10.1080/13569783.2012.649003	1	10.1080/13569783.2012.649003	0	0
10.1080/13569783.2012.649018	1	10.1080/13569783.2012.649018	0	0
10.1080/13569783.2012.649019	1	10.1080/13569783.2012.649019	0	0
10.1080/13569783.2012.649020	1	10.1080/13569783.2012.649020	0	0
10.1080/13569783.2012.649021	1	10.1080/13569783.2012.649021	0	0
10.1080/13569783.2012.649022	1	10.1080/13569783.2012.649022	0	0
10.1080/13569783.2012.649023	1	10.1080/13569783.2012.649023	0	0
10.1080/13569783.2012.670421	1	10.1080/13569783.2012.670421	15	11
10.1080/13569783.2012.670422	1	10.1080/13569783.2012.670422	13	1
10.1080/13569783.2012.670423	1	10.1080/13569783.2012.670423	11	5
10.1080/13569783.2012.670424	1	10.1080/13569783.2012.670424	2	0
10.1080/13569783.2012.670425	1	10.1080/13569783.2012.670425	3	1
10.1080/13569783.2012.670426	1	10.1080/13569783.2012.670426	9	3
10.1080/13569783.2012.670427	1	10.1080/13569783.2012.670427	2	0
10.1080/13569783.2012.674291	1	10.1080/13569783.2012.674291	0	0
10.1080/13569783.2012.694025	1	10.1080/13569783.2012.694025	0	0
10.1080/13569783.2012.694026	1	10.1080/13569783.2012.694026	2	0
10.1080/13569783.2012.694028	1	10.1080/13569783.2012.694028	14	5
10.1080/13569783.2012.694029	1	10.1080/13569783.2012.694029	1	0
10.1080/13569783.2012.694030	1	10.1080/13569783.2012.694030	1	0
10.1080/13569783.2012.694031	1	10.1080/13569783.2012.694031	0	0
10.1080/13569783.2012.694032	1	10.1080/13569783.2012.694032	1	2
10.1080/13569783.2012.694033	1	10.1080/13569783.2012.694033	10	0
10.1080/13569783.2012.694034	1	10.1080/13569783.2012.694034	0	0
10.1080/13569783.2012.694035	1	10.1080/13569783.2012.694035	0	0
10.1080/13569783.2012.694036	1	10.1080/13569783.2012.694036	1	0
10.1080/13569783.2012.694037	1	10.1080/13569783.2012.694037	2	1
10.1080/13569783.2012.694038	1	10.1080/13569783.2012.694038	7	3
10.1080/13569783.2012.694039	1	10.1080/13569783.2012.694039	0	0
10.1080/13569783.2012.696340	1	10.1080/13569783.2012.696340	0	0
10.1080/13569783.2012.701444	1	10.1080/13569783.2012.701444	3	6
10.1080/13569783.2012.727621	1	10.1080/13569783.2012.727621	5	1
10.1080/13569783.2012.727622	1	10.1080/13569783.2012.727622	10	4
10.1080/13569783.2012.727623	1	10.1080/13569783.2012.727623	15	4
10.1080/13569783.2012.727624	1	10.1080/13569783.2012.727624	9	3
10.1080/13569783.2012.727625	1	10.1080/13569783.2012.727625	12	3
10.1080/13569783.2012.727626	1	10.1080/13569783.2012.727626	6	4
10.1080/13569783.2012.727627	1	10.1080/13569783.2012.727627	3	4
10.1080/13569783.2012.727628	1	10.1080/13569783.2012.727628	14	5
10.1080/13569783.2012.727629	1	10.1080/13569783.2012.727629	0	4
10.1080/13569783.2012.727630	1	10.1080/13569783.2012.727630	0	0
10.1080/13569783.2012.738957	1	10.1080/13569783.2012.738957	0	0
10.1080/13569783.2012.756165	1	10.1080/13569783.2012.756165	4	1
10.1080/13569783.2012.756167	1	10.1080/13569783.2012.756167	8	7
10.1080/13569783.2012.756169	1	10.1080/13569783.2012.756169	6	6
10.1080/13569783.2012.756173	1	10.1080/13569783.2012.756173	0	0
10.1080/13569783.2012.756178	1	10.1080/13569783.2012.756178	3	4
10.1080/13569783.2012.756182	1	10.1080/13569783.2012.756182	3	3
10.1080/13569783.2012.756184	1	10.1080/13569783.2012.756184	1	2
10.1080/13569783.2012.756185	1	10.1080/13569783.2012.756185	0	0
10.1080/13569783.2012.756187	1	10.1080/13569783.2012.756187	0	0
10.1080/13569783.2012.756188	1	10.1080/13569783.2012.756188	0	0
10.1080/13569783.2012.756189	1	10.1080/13569783.2012.756189	0	0
10.1080/13569783.2012.756190	1	10.1080/13569783.2012.756190	0	0
10.1080/13569783.2012.756192	1	10.1080/13569783.2012.756192	0	0
10.1080/13569783.2012.756200	1	10.1080/13569783.2012.756200	0	0
10.1080/13569783.2012.756602	1	10.1080/13569783.2012.756602	0	0
10.1080/13569783.2013.787253	1	10.1080/13569783.2013.787253	8	1
10.1080/13569783.2013.787254	1	10.1080/13569783.2013.787254	8	4
10.1080/13569783.2013.787255	1	10.1080/13569783.2013.787255	5	9
10.1080/13569783.2013.787256	1	10.1080/13569783.2013.787256	3	2
10.1080/13569783.2013.787257	1	10.1080/13569783.2013.787257	1	0
10.1080/13569783.2013.787258	1	10.1080/13569783.2013.787258	2	2
10.1080/13569783.2013.787259	1	10.1080/13569783.2013.787259	11	2
10.1080/13569783.2013.787260	1	10.1080/13569783.2013.787260	3	0
10.1080/13569783.2013.787261	1	10.1080/13569783.2013.787261	0	0
10.1080/13569783.2013.787262	1	10.1080/13569783.2013.787262	5	2
10.1080/13569783.2013.787263	1	10.1080/13569783.2013.787263	0	1
10.1080/13569783.2013.787264	1	10.1080/13569783.2013.787264	3	0
10.1080/13569783.2013.810923	1	10.1080/13569783.2013.810923	6	0
10.1080/13569783.2013.810924	1	10.1080/13569783.2013.810924	6	1
10.1080/13569783.2013.810925	1	10.1080/13569783.2013.810925	1	0
10.1080/13569783.2013.810926	1	10.1080/13569783.2013.810926	2	1
10.1080/13569783.2013.810927	1	10.1080/13569783.2013.810927	0	2
10.1080/13569783.2013.810928	1	10.1080/13569783.2013.810928	3	3
10.1080/13569783.2013.810929	1	10.1080/13569783.2013.810929	9	0
10.1080/13569783.2013.810930	1	10.1080/13569783.2013.810930	5	1
10.1080/13569783.2013.810931	1	10.1080/13569783.2013.810931	8	3
10.1080/13569783.2013.811960	1	10.1080/13569783.2013.811960	1	0
10.1080/13569783.2013.836915	1	10.1080/13569783.2013.836915	14	1
10.1080/13569783.2013.836916	1	10.1080/13569783.2013.836916	0	0
10.1080/13569783.2013.836917	1	10.1080/13569783.2013.836917	2	0
10.1080/13569783.2013.836918	1	10.1080/13569783.2013.836918	5	5
10.1080/13569783.2013.836919	1	10.1080/13569783.2013.836919	19	6
10.1080/13569783.2013.836920	1	10.1080/13569783.2013.836920	5	2
10.1080/13569783.2013.836921	1	10.1080/13569783.2013.836921	11	3
10.1080/13569783.2013.838342	1	10.1080/13569783.2013.838342	0	0
10.1080/13569783.2013.838343	1	10.1080/13569783.2013.838343	0	0
10.1080/13569783.2013.838344	1	10.1080/13569783.2013.838344	0	0
10.1080/13569783.2013.838345	1	10.1080/13569783.2013.838345	0	0
10.1080/13569783.2013.838346	1	10.1080/13569783.2013.838346	0	0
10.1080/13569783.2013.839123	1	10.1080/13569783.2013.839123	1	0
10.1080/13569783.2013.859430	1	10.1080/13569783.2013.859430	0	0
10.1080/13569783.2013.872425	1	10.1080/13569783.2013.872425	15	7
10.1080/13569783.2013.872426	1	10.1080/13569783.2013.872426	9	3
10.1080/13569783.2013.872427	1	10.1080/13569783.2013.872427	9	6
10.1080/13569783.2013.872428	1	10.1080/13569783.2013.872428	4	2
10.1080/13569783.2013.872429	1	10.1080/13569783.2013.872429	5	1
10.1080/13569783.2013.872430	1	10.1080/13569783.2013.872430	3	1
10.1080/13569783.2013.872431	1	10.1080/13569783.2013.872431	11	4
10.1080/13569783.2013.872432	1	10.1080/13569783.2013.872432	4	11
10.1080/13569783.2013.872433	1	10.1080/13569783.2013.872433	5	0
10.1080/13569783.2013.872434	1	10.1080/13569783.2013.872434	9	1
10.1080/13569783.2014.1000631	1	10.1080/13569783.2014.1000631	6	2
10.1080/13569783.2014.895611	1	10.1080/13569783.2014.895611	0	0
10.1080/13569783.2014.895612	1	10.1080/13569783.2014.895612	1	0
10.1080/13569783.2014.895613	1	10.1080/13569783.2014.895613	5	3
10.1080/13569783.2014.895614	1	10.1080/13569783.2014.895614	7	5
10.1080/13569783.2014.895615	1	10.1080/13569783.2014.895615	1	0
10.1080/13569783.2014.895616	1	10.1080/13569783.2014.895616	5	0
10.1080/13569783.2014.895617	1	10.1080/13569783.2014.895617	4	0
10.1080/13569783.2014.895619	1	10.1080/13569783.2014.895619	0	1
10.1080/13569783.2014.895626	1	10.1080/13569783.2014.895626	0	0
10.1080/13569783.2014.895627	1	10.1080/13569783.2014.895627	0	0
10.1080/13569783.2014.895628	1	10.1080/13569783.2014.895628	0	0
10.1080/13569783.2014.895629	1	10.1080/13569783.2014.895629	2	0
10.1080/13569783.2014.895630	1	10.1080/13569783.2014.895630	0	0
10.1080/13569783.2014.911512	1	10.1080/13569783.2014.911512	4	0
10.1080/13569783.2014.911806	1	10.1080/13569783.2014.911806	5	4
10.1080/13569783.2014.928003	1	10.1080/13569783.2014.928003	23	1
10.1080/13569783.2014.928004	1	10.1080/13569783.2014.928004	6	0
10.1080/13569783.2014.928005	1	10.1080/13569783.2014.928005	10	1
10.1080/13569783.2014.928007	1	10.1080/13569783.2014.928007	11	0
10.1080/13569783.2014.928008	1	10.1080/13569783.2014.928008	8	3
10.1080/13569783.2014.928009	1	10.1080/13569783.2014.928009	7	0
10.1080/13569783.2014.928010	1	10.1080/13569783.2014.928010	16	0
10.1080/13569783.2014.928011	1	10.1080/13569783.2014.928011	10	1
10.1080/13569783.2014.928012	1	10.1080/13569783.2014.928012	4	1
10.1080/13569783.2014.953470	1	10.1080/13569783.2014.953470	15	4
10.1080/13569783.2014.954810	1	10.1080/13569783.2014.954810	0	1
10.1080/13569783.2014.954811	1	10.1080/13569783.2014.954811	0	2
10.1080/13569783.2014.954812	1	10.1080/13569783.2014.954812	3	5
10.1080/13569783.2014.954813	1	10.1080/13569783.2014.954813	0	0
10.1080/13569783.2014.954814	1	10.1080/13569783.2014.954814	1	0
10.1080/13569783.2014.954815	1	10.1080/13569783.2014.954815	1	1
10.1080/13569783.2014.954816	1	10.1080/13569783.2014.954816	0	1
10.1080/13569783.2014.954817	1	10.1080/13569783.2014.954817	14	1
10.1080/13569783.2014.954818	1	10.1080/13569783.2014.954818	4	0
10.1080/13569783.2014.959754	1	10.1080/13569783.2014.959754	0	0
10.1080/13569783.2014.959755	1	10.1080/13569783.2014.959755	0	0
10.1080/13569783.2014.959756	1	10.1080/13569783.2014.959756	0	0
10.1080/13569783.2014.959757	1	10.1080/13569783.2014.959757	0	0
10.1080/13569783.2014.975109	1	10.1080/13569783.2014.975109	5	1
10.1080/13569783.2014.975110	1	10.1080/13569783.2014.975110	5	0
10.1080/13569783.2014.975111	1	10.1080/13569783.2014.975111	6	0
10.1080/13569783.2014.980930	1	10.1080/13569783.2014.980930	0	0
10.1080/13569783.2014.983061	1	10.1080/13569783.2014.983061	4	1
10.1080/13569783.2014.983466	1	10.1080/13569783.2014.983466	1	0
10.1080/13569783.2014.983467	1	10.1080/13569783.2014.983467	7	0
10.1080/13569783.2014.983892	1	10.1080/13569783.2014.983892	4	2
10.1080/13569783.2014.983893	1	10.1080/13569783.2014.983893	0	0
10.1080/13569783.2014.985643	1	10.1080/13569783.2014.985643	6	0
10.1080/13569783.2014.986447	1	10.1080/13569783.2014.986447	2	2
10.1080/13569783.2015.1019444	1	10.1080/13569783.2015.1019444	8	0
10.1080/13569783.2015.1019445	1	10.1080/13569783.2015.1019445	3	2
10.1080/13569783.2015.1020054	1	10.1080/13569783.2015.1020054	11	0
10.1080/13569783.2015.1020055	1	10.1080/13569783.2015.1020055	0	0
10.1080/13569783.2015.1021320	1	10.1080/13569783.2015.1021320	2	0
10.1080/13569783.2015.1021321	1	10.1080/13569783.2015.1021321	0	0
10.1080/13569783.2015.1021322	1	10.1080/13569783.2015.1021322	4	1
10.1080/13569783.2015.1021323	1	10.1080/13569783.2015.1021323	2	0
10.1080/13569783.2015.1022143	1	10.1080/13569783.2015.1022143	2	1
10.1080/13569783.2015.1022144	1	10.1080/13569783.2015.1022144	5	5
10.1080/13569783.2015.1022145	1	10.1080/13569783.2015.1022145	1	0
10.1080/13569783.2015.1022146	1	10.1080/13569783.2015.1022146	0	0
10.1080/13569783.2015.1023786	1	10.1080/13569783.2015.1023786	11	2
10.1080/13569783.2015.1027678	1	10.1080/13569783.2015.1027678	1	0
10.1080/13569783.2015.1059258	1	10.1080/13569783.2015.1059258	3	2
10.1080/13569783.2015.1059259	1	10.1080/13569783.2015.1059259	1	5
10.1080/13569783.2015.1059260	1	10.1080/13569783.2015.1059260	6	1
10.1080/13569783.2015.1059261	1	10.1080/13569783.2015.1059261	3	0
10.1080/13569783.2015.1059262	1	10.1080/13569783.2015.1059262	2	2
10.1080/13569783.2015.1059263	1	10.1080/13569783.2015.1059263	0	3
10.1080/13569783.2015.1059264	1	10.1080/13569783.2015.1059264	7	0
10.1080/13569783.2015.1059265	1	10.1080/13569783.2015.1059265	7	0
10.1080/13569783.2015.1059266	1	10.1080/13569783.2015.1059266	7	1
10.1080/13569783.2015.1059267	1	10.1080/13569783.2015.1059267	4	0
10.1080/13569783.2015.1059268	1	10.1080/13569783.2015.1059268	4	0
10.1080/13569783.2015.1059269	1	10.1080/13569783.2015.1059269	1	0
10.1080/13569783.2015.1059270	1	10.1080/13569783.2015.1059270	1	0
10.1080/13569783.2015.1059271	1	10.1080/13569783.2015.1059271	3	3
10.1080/13569783.2015.1059740	1	10.1080/13569783.2015.1059740	4	1
10.1080/13569783.2015.1059741	1	10.1080/13569783.2015.1059741	4	0
10.1080/13569783.2015.1059742	1	10.1080/13569783.2015.1059742	3	0
10.1080/13569783.2015.1059743	1	10.1080/13569783.2015.1059743	13	0
10.1080/13569783.2015.1059744	1	10.1080/13569783.2015.1059744	0	1
10.1080/13569783.2015.1059745	1	10.1080/13569783.2015.1059745	5	0
10.1080/13569783.2015.1059746	1	10.1080/13569783.2015.1059746	0	0
10.1080/13569783.2015.1059747	1	10.1080/13569783.2015.1059747	8	2
10.1080/13569783.2015.1059748	1	10.1080/13569783.2015.1059748	1	0
10.1080/13569783.2015.1059749	1	10.1080/13569783.2015.1059749	0	0
10.1080/13569783.2015.1059750	1	10.1080/13569783.2015.1059750	4	0
10.1080/13569783.2015.1060118	1	10.1080/13569783.2015.1060118	1	0
10.1080/13569783.2015.1060119	1	10.1080/13569783.2015.1060119	0	1
10.1080/13569783.2015.1060120	1	10.1080/13569783.2015.1060120	0	0
10.1080/13569783.2015.1060121	1	10.1080/13569783.2015.1060121	1	1
10.1080/13569783.2015.1060122	1	10.1080/13569783.2015.1060122	1	0
10.1080/13569783.2015.1060849	1	10.1080/13569783.2015.1060849	5	3
10.1080/13569783.2015.1065723	1	10.1080/13569783.2015.1065723	5	2
10.1080/13569783.2015.1065724	1	10.1080/13569783.2015.1065724	0	1
10.1080/13569783.2015.1065725	1	10.1080/13569783.2015.1065725	0	0
10.1080/13569783.2015.1065726	1	10.1080/13569783.2015.1065726	9	0
10.1080/13569783.2015.1068108	1	10.1080/13569783.2015.1068108	6	1
10.1080/13569783.2015.1068109	1	10.1080/13569783.2015.1068109	10	16
10.1080/13569783.2015.1070663	1	10.1080/13569783.2015.1070663	1	0
10.1080/13569783.2015.1073441	1	10.1080/13569783.2015.1073441	0	0
10.1080/13569783.2015.1073442	1	10.1080/13569783.2015.1073442	0	0
10.1080/13569783.2015.1073443	1	10.1080/13569783.2015.1073443	0	0
10.1080/13569783.2015.1073444	1	10.1080/13569783.2015.1073444	0	0
10.1080/13569783.2015.1073445	1	10.1080/13569783.2015.1073445	0	0
10.1080/13569783.2015.1073446	1	10.1080/13569783.2015.1073446	0	0
10.1080/13569783.2015.1073447	1	10.1080/13569783.2015.1073447	0	0
10.1080/13569783.2015.1073448	1	10.1080/13569783.2015.1073448	0	0
10.1080/13569783.2015.1073449	1	10.1080/13569783.2015.1073449	0	0
10.1080/13569783.2015.1073450	1	10.1080/13569783.2015.1073450	0	0
10.1080/13569783.2015.1073581	1	10.1080/13569783.2015.1073581	4	0
10.1080/13569783.2015.1073582	1	10.1080/13569783.2015.1073582	0	0
10.1080/13569783.2015.1073583	1	10.1080/13569783.2015.1073583	0	0
10.1080/13569783.2015.1076333	1	10.1080/13569783.2015.1076333	2	0
10.1080/13569783.2015.1092861	1	10.1080/13569783.2015.1092861	1	0
10.1080/13569783.2015.1092862	1	10.1080/13569783.2015.1092862	0	0
10.1080/13569783.2015.1092863	1	10.1080/13569783.2015.1092863	0	0
10.1080/13569783.2015.1092864	1	10.1080/13569783.2015.1092864	0	0
10.1080/13569783.2015.1092865	1	10.1080/13569783.2015.1092865	0	0
10.1080/13569783.2015.1111970	1	10.1080/13569783.2015.1111970	0	1
10.1080/13569783.2015.1126172	1	10.1080/13569783.2015.1126172	4	1
10.1080/13569783.2015.1126173	1	10.1080/13569783.2015.1126173	6	2
10.1080/13569783.2015.1126174	1	10.1080/13569783.2015.1126174	5	3
10.1080/13569783.2015.1126426	1	10.1080/13569783.2015.1126426	0	0
10.1080/13569783.2015.1127141	1	10.1080/13569783.2015.1127141	2	0
10.1080/13569783.2015.1127142	1	10.1080/13569783.2015.1127142	8	0
10.1080/13569783.2015.1127143	1	10.1080/13569783.2015.1127143	1	1
10.1080/13569783.2015.1127144	1	10.1080/13569783.2015.1127144	15	3
10.1080/13569783.2015.1127145	1	10.1080/13569783.2015.1127145	0	0
10.1080/13569783.2015.1127146	1	10.1080/13569783.2015.1127146	0	3
10.1080/13569783.2015.1127147	1	10.1080/13569783.2015.1127147	1	1
10.1080/13569783.2015.1127148	1	10.1080/13569783.2015.1127148	1	0
10.1080/13569783.2015.1127149	1	10.1080/13569783.2015.1127149	1	1
10.1080/13569783.2015.1127150	1	10.1080/13569783.2015.1127150	0	0
10.1080/13569783.2015.1127151	1	10.1080/13569783.2015.1127151	0	1
10.1080/13569783.2015.1127152	1	10.1080/13569783.2015.1127152	0	0
10.1080/13569783.2015.1127153	1	10.1080/13569783.2015.1127153	6	2
10.1080/13569783.2016.1155404	1	10.1080/13569783.2016.1155404	12	11
10.1080/13569783.2016.1155405	1	10.1080/13569783.2016.1155405	6	0
10.1080/13569783.2016.1155406	1	10.1080/13569783.2016.1155406	3	0
10.1080/13569783.2016.1155407	1	10.1080/13569783.2016.1155407	9	2
10.1080/13569783.2016.1155408	1	10.1080/13569783.2016.1155408	8	7
10.1080/13569783.2016.1155409	1	10.1080/13569783.2016.1155409	2	0
10.1080/13569783.2016.1155410	1	10.1080/13569783.2016.1155410	1	0
10.1080/13569783.2016.1155439	1	10.1080/13569783.2016.1155439	0	0
10.1080/13569783.2016.1155440	1	10.1080/13569783.2016.1155440	0	0
10.1080/13569783.2016.1155441	1	10.1080/13569783.2016.1155441	0	0
10.1080/13569783.2016.1155442	1	10.1080/13569783.2016.1155442	6	0
10.1080/13569783.2016.1155838	1	10.1080/13569783.2016.1155838	1	0
10.1080/13569783.2016.1157016	1	10.1080/13569783.2016.1157016	7	3
10.1080/13569783.2016.1159124	1	10.1080/13569783.2016.1159124	0	0
10.1080/13569783.2016.1159125	1	10.1080/13569783.2016.1159125	0	0
10.1080/13569783.2016.1159505	1	10.1080/13569783.2016.1159505	0	1
