id	label	x	y	cluster	weight<Links>	weight<Total link strength>	weight	score<perc dh pubs>	score<perc dh level 1>	score<perc dh level 2>
102471	3806	0.9085	0.3489	2	1041	1.4404	1761	0	0	0
551195	296	-0.532	-0.3112	4	2913	5.025	25065	0	0	0
93220	4399	0.1121	0.2066	5	760	1.0781	928	0	0	0
332067	150	-0.4605	0.7513	3	1278	4.5121	31686	0	0	0
137240	1915	-0.1367	-0.2797	5	1351	1.6983	7257	0	0	0
524308	2189	1.049	0.357	2	1498	3.0159	6059	0.000495131209770589	0.000330087473180393	0.000165043736590196
673246	1353	0.1381	-0.7211	1	1674	2.0422	10352	0	0	0
598171	817	0.2064	-0.4783	1	1938	1.9476	15299	0	0	0
344934	2946	0.9884	0.4241	2	785	1.3664	3575	0	0	0
26215	4912	1.0037	0.3564	2	216	1.0509	528	0.0189393939393939	0.0189393939393939	0
1195605	1275	0.1908	-0.5664	1	1498	1.6569	10929	0	0	0
476097	847	0.1346	-0.6029	1	2094	2.5229	14943	0	0	0
126759	51	0.0485	0.3293	5	2348	8.5274	43375	0	0	0
437050	4492	1.0727	0.3747	2	393	1.1645	836	0	0	0
253357	4343	0.4524	-0.4488	1	703	1.0771	987	0	0	0
558689	2714	0.2606	-0.5668	1	1524	1.528	4238	0	0	0
1186119	4961	0.9827	0.2809	2	351	1.0508	493	0.00202839756592292	0.00202839756592292	0
568076	2408	0.1455	-0.5353	1	1038	1.4538	5237	0	0	0
182436	2414	-0.4396	-0.492	4	2030	1.6743	5224	0	0	0
77029	2087	0.4442	0.0637	2	1999	1.7842	6502	0.000307597662257767	0.000153798831128883	0.000153798831128883
1197186	4718	0.982	0.5364	2	438	1.066	652	0	0	0
568242	1225	-0.4422	0.7707	3	1522	2.5318	11388	0	0	0
441441	706	-0.4927	0.6762	3	1420	3.5794	16671	0.0000599844040549457	0	0.0000599844040549457
661704	3377	-0.4058	-0.432	4	1540	1.3363	2576	0	0	0
581182	2808	-0.0478	0.8919	6	749	1.424	3893	0	0	0
275848	921	0.1345	-0.6169	1	2102	1.9717	14150	0	0	0
45221	883	-1.0003	0.2805	3	1605	2.4012	14476	0	0	0
260153	3855	1.0269	0.3292	2	680	1.4815	1677	0	0	0
167125	4935	0.1851	0.2759	5	455	1.052	514	0	0	0
408656	1992	0.0812	-0.5479	1	1835	1.9389	6904	0	0	0
603946	3388	-0.1301	-0.3986	1	1130	1.177	2547	0	0	0
368638	1668	-0.374	0.7117	6	861	1.5943	8477	0	0	0
206305	4774	1.0808	0.3533	2	530	1.1404	614	0	0	0
945164	5502	-0.9044	0.1271	4	54	1.0038	94	0	0	0
81173	5118	0.1165	0.2034	5	472	1.016	369	0	0	0
402565	2825	-0.9195	-0.0835	4	1324	1.5655	3859	0	0	0
517171	4322	0.3937	0.4336	6	886	1.1035	1011	0.000989119683481701	0	0.000989119683481701
615942	3219	-0.8354	-0.4067	4	1133	1.4852	2940	0	0	0
273567	5040	-0.1391	-0.5646	1	904	1.0535	433	0	0	0
1511152	4036	-0.3361	-0.5017	1	1297	1.1985	1404	0	0	0
604668	1987	0.1298	0.299	5	1342	1.9933	6910	0	0	0
153220	5557	-0.5287	-0.1746	3	136	1.0008	75	0	0	0
274754	783	0.0677	-0.1593	5	2361	4.3889	15603	0	0	0
661825	3200	-0.7927	-0.3249	4	1265	1.7858	3004	0	0	0
473849	4908	0.0049	-0.214	1	898	1.0525	531	0	0	0
1028149	5572	-0.4757	0.7899	3	18	1.0137	71	0	0	0
555702	965	-0.2436	1.0887	6	464	2.5366	13654	0	0	0
661579	4370	-0.3474	-0.4737	1	1328	1.1583	965	0	0	0
332763	2125	0.9082	0.4444	2	1281	2.3964	6323	0.000158152775581211	0	0.000158152775581211
610386	497	0.0551	-0.5692	1	2936	4.1162	20382	0	0	0
301706	2224	0.1231	-0.5093	1	1556	1.4925	5928	0	0	0
308560	1526	0.0954	-0.6054	1	2283	2.162	9234	0	0	0
974043	5086	1.0329	0.3463	2	396	1.0612	401	0.00249376558603491	0	0.00249376558603491
24996	2211	0.8077	-0.118	2	1266	1.6137	5961	0	0	0
535643	4428	-0.8206	0.1585	3	764	1.098	898	0	0	0
555996	2203	-0.8533	0.4088	3	1264	1.5215	5995	0	0	0
376849	2992	-0.6821	0.9295	6	584	1.3663	3452	0	0	0
374168	1634	0.2145	-0.3534	1	2211	2.5348	8653	0	0	0
99623	2845	0.1953	-0.5677	1	1584	1.2573	3799	0	0	0
410554	1431	-0.6118	0.2138	3	2352	2.4574	9791	0	0	0
600591	3357	-0.872	-0.3718	4	1278	1.6215	2625	0	0	0
281270	4689	0.854	0.3614	2	257	1.1249	669	0	0	0
221338	2180	0.3397	-0.5255	1	1117	1.5437	6112	0	0	0
602031	2366	-0.3133	0.971	6	717	1.6658	5368	0	0	0
984538	3014	-0.4107	0.7945	3	1064	1.605	3392	0	0	0
60041	361	-0.138	-0.1194	5	2094	3.4636	23277	0	0	0
22191	2	-0.2946	0.268	5	3328	11.1209	65957	0	0	0
3715	205	-0.7313	0.3402	3	3007	5.2836	29049	0	0	0
68644	5271	0.9934	0.419	2	58	1.0234	246	0	0	0
333385	4064	0.0809	-0.6276	1	1130	1.1346	1349	0	0	0
667506	1320	-1.1982	-0.3515	4	1579	4.367	10609	0	0	0
346658	4789	1.1033	0.3543	2	378	1.1289	603	0.00165837479270315	0.00165837479270315	0
257572	1839	0.0629	-0.5237	1	1999	1.8666	7576	0	0	0
621785	1355	-0.9718	-0.2002	4	1822	2.8155	10337	0	0	0
543450	3522	0.0485	-0.5982	1	1578	1.2335	2277	0	0	0
31867	4734	0.4136	0.4552	2	762	1.1161	638	0	0	0
210727	860	0.621	0.2754	2	2215	3.3362	14768	0.000609425785482123	0	0.000609425785482123
115724	298	0.7278	-0.1319	2	2425	6.3716	25033	0	0	0
674987	1788	0.149	-0.4087	1	2240	1.8753	7793	0	0	0
1373422	5663	-0.6447	0.4713	3	30	1.0012	56	0	0	0
1168728	3850	-0.2871	0.1937	5	1168	1.1625	1686	0	0	0
362333	3253	-0.9379	-0.2145	4	1118	1.3644	2846	0	0	0
569233	2813	-0.2232	0.3856	5	647	1.5939	3878	0	0	0
271561	686	0.3969	-0.5268	1	1399	2.4295	17025	0	0	0
590165	253	0.8177	0.2752	2	1837	4.832	26603	0.00409728226139909	0.00244333345863249	0.00165394880276661
667757	4027	-0.9835	-0.2219	4	780	1.2491	1425	0	0	0
143394	5389	0.8214	0.0648	2	133	1.0029	152	0	0	0
582371	3310	-0.9156	-0.3609	4	1100	1.8076	2706	0	0	0
182475	2495	-0.9119	0.1666	4	1364	1.5896	4949	0	0	0
487656	926	-0.1814	0.7638	6	2649	3.4994	14077	0	0	0
474833	3790	-0.4887	-0.4693	4	1418	1.2101	1784	0	0	0
1063378	5081	1.005	0.1534	2	287	1.0294	403	0	0	0
661971	4451	-0.8821	-0.2225	4	606	1.1655	882	0	0	0
289221	4568	0.0532	0.6661	6	323	1.0251	764	0	0	0
362365	4131	1.1774	0.2517	2	373	1.0851	1247	0	0	0
298052	589	-0.9667	0.6645	3	1086	2.9277	18435	0	0	0
567188	489	-0.059	-0.1523	5	1599	3.0129	20511	0	0	0
435439	2653	0.3535	0.4727	6	1671	1.598	4416	0	0	0
127145	185	-0.0815	0.297	5	1832	3.9355	29709	0	0	0
24813	1364	0.3787	-0.5459	1	1453	1.9068	10266	0	0	0
469469	2823	0.5694	-0.2362	2	1783	1.7251	3865	0.000258732212160414	0.000258732212160414	0
94478	2809	-0.0544	0.8344	6	816	1.3714	3891	0	0	0
176208	835	-0.2222	-0.3298	5	2286	3.0654	15119	0	0	0
883920	5670	0.3523	-0.4601	1	20	1.0041	55	0	0	0
1493798	5133	-0.1437	0.2808	5	224	1.0316	360	0	0	0
1242339	1857	0.1178	-0.1233	5	1708	1.6916	7499	0	0	0
526629	1607	-0.1338	-0.2277	5	1394	1.9246	8814	0	0	0
1363525	5549	0.0913	-0.2744	1	198	1.0039	77	0	0	0
589177	1270	-0.3868	-0.0186	4	3037	3.005	10998	0	0	0
235009	626	0.1977	-0.3113	1	2915	3.3651	17916	0	0	0
1492608	5187	1.0639	0.3192	2	347	1.0276	321	0	0	0
378406	685	-0.7554	0.41	3	2372	3.2994	17031	0	0	0
409880	2521	-0.044	-0.5917	1	1727	1.5123	4850	0	0	0
586810	1351	0.0171	-0.1107	5	1571	1.758	10365	0	0	0
529901	523	0.9148	0.3366	2	1773	4.0186	19780	0.000303336703741153	0	0.000303336703741153
326291	1807	-0.8677	0.5348	3	1073	2.1296	7698	0	0	0
663619	2336	0.3655	0.2332	6	2925	1.8816	5469	0.000365697568111172	0.000365697568111172	0
560267	3702	-0.4382	0.7418	3	585	1.2266	1912	0	0	0
672629	3175	-0.0597	0.1951	5	921	1.3587	3043	0	0	0
129642	50	0.883	0.0307	2	2745	8.5078	43399	0.0000460840111523307	0.0000460840111523307	0
1021191	4585	-0.0325	-0.7111	1	1005	1.0887	747	0	0	0
1131356	5178	0.2695	0.6063	6	332	1.0506	326	0	0	0
515786	3449	0.7707	0.1465	2	886	1.2862	2420	0.00165289256198347	0.000413223140495868	0.0012396694214876
609421	2267	-0.0755	-0.13	5	977	1.3816	5735	0	0	0
763907	5477	0.548	0.4124	2	43	1.0011	103	0	0	0
666521	3705	-0.9789	-0.4292	4	918	1.493	1906	0	0	0
671393	97	-0.6284	0.7643	3	1185	4.0313	37344	0	0	0
345707	4475	1.0114	0.1914	2	509	1.1111	857	0	0	0
327623	1331	-0.4309	-0.0745	3	3025	2.594	10492	0	0	0
399997	122	-0.7648	-0.1457	4	2975	8.3507	34370	0	0	0
294061	368	0.7432	0.4746	2	2163	4.624	23140	0.0000432152117545376	0	0.0000432152117545376
374840	2731	-0.1913	-0.1288	5	914	1.2523	4167	0	0	0
435883	4792	1.043	0.3643	2	381	1.1543	601	0	0	0
394943	2897	-0.0151	-0.6841	1	1661	1.4444	3679	0	0	0
570982	3408	-0.0704	-0.5809	1	1555	1.2701	2515	0	0	0
292	310	-0.6825	0.7284	3	1287	4.3217	24638	0	0	0
172893	1205	0.4758	-0.344	1	2263	2.4472	11517	0	0	0
606171	4215	-0.6151	-0.4072	4	961	1.1386	1136	0	0	0
860907	3726	-0.0207	-0.5935	1	1379	1.2044	1875	0	0	0
53818	324	0.0002	-0.302	1	2424	3.191	24151	0	0	0
401416	3485	-0.9586	0.3027	3	965	1.274	2347	0	0	0
286371	2760	0.0748	-0.7441	1	1560	1.6372	4068	0	0	0
846988	5308	0.0581	-0.5323	1	622	1.0296	208	0	0	0
211161	2138	1.0646	0.3667	2	1268	3.0065	6259	0.00015976993129893	0.00015976993129893	0
594005	1775	-0.1532	1.0141	6	468	2.0825	7837	0.000127599846880184	0	0.000127599846880184
275756	609	0.056	-0.4399	1	2131	2.0798	18044	0	0	0
274374	464	0.058	-0.3652	1	2891	3.2881	20900	0	0	0
201209	3297	1.1069	0.3333	2	873	1.7598	2735	0.00036563071297989	0.00036563071297989	0
357501	1258	0.8718	0.1829	2	1442	2.8098	11112	0.00107991360691145	0.000989920806335493	0.0000899928005759539
383519	683	0.2235	-0.6915	1	1835	2.4832	17088	0	0	0
382578	4092	0.4708	-0.5436	1	953	1.2245	1309	0	0	0
518297	1427	0.3549	-0.366	1	1810	1.9484	9803	0	0	0
662243	4679	-0.1609	-0.5777	1	966	1.0747	677	0	0	0
393705	3337	-0.2327	-0.5888	1	1756	1.4709	2654	0	0	0
1494204	5435	-0.709	0.6351	3	24	1.007	120	0	0	0
11945	1970	-0.082	0.3871	6	2251	1.8411	6996	0.000142938822184105	0	0.000142938822184105
315984	3694	1.0457	0.42	2	661	1.2434	1931	0	0	0
551181	3079	-0.4392	-0.1819	5	1706	1.3885	3265	0	0	0
121310	873	-0.0126	-0.5651	1	2758	3.3353	14621	0	0	0
39811	658	0.0974	-0.6642	1	2335	2.8221	17544	0	0	0
310138	2150	0.221	-0.2786	1	1529	1.7885	6224	0	0	0
592155	4561	1.0422	0.4503	2	482	1.1191	768	0	0	0
272331	1647	-0.1843	-0.2322	5	1630	1.8401	8565	0	0	0
669103	4017	0.1628	-0.7568	1	565	1.132	1437	0	0	0
447473	3012	0.1199	-0.1357	1	1092	1.3133	3393	0	0	0
266682	4737	0.9405	0.4033	2	180	1.1528	637	0.00470957613814757	0.00470957613814757	0
667414	542	-0.8933	-0.1584	4	2159	3.9251	19383	0	0	0
1303766	5539	-0.5566	1.007	6	40	1.0032	80	0	0	0
260754	5048	0.735	0.0432	2	265	1.0458	424	0	0	0
1232753	5642	0.8972	0.0899	2	10	1.0003	59	0	0	0
662524	2849	-0.9239	-0.3892	4	1179	1.8177	3795	0	0	0
410588	1164	-0.082	-0.6514	1	2361	3.2232	11851	0	0	0
313773	1139	-0.2312	-0.2524	5	1906	2.2959	12109	0	0	0
164213	805	0.0346	-0.6771	1	2150	2.8031	15441	0	0	0
1210022	5638	-0.4828	0.323	3	20	1.0018	59	0	0	0
1088659	5526	-0.2432	0.3315	3	36	1.0007	85	0	0	0
181328	4503	-0.9255	-0.2793	4	617	1.1026	824	0	0	0
26060	1657	-0.3976	-0.2646	5	2396	2.1926	8537	0	0	0
569404	4239	-0.9664	-0.1286	4	810	1.1323	1110	0	0	0
615739	3847	-0.9348	-0.3981	4	1021	1.4365	1687	0	0	0
528916	1388	1.105	0.3622	2	1464	3.7306	10062	0.000198767640628106	0	0.000198767640628106
571469	48	-0.0576	-0.2302	5	3317	17.528	43704	0.0000228812008054183	0.0000228812008054183	0
606895	2323	-0.918	0.2947	3	1317	1.7907	5493	0	0	0
475114	5546	0.6627	0.2093	2	4	1.0004	78	0	0	0
975766	4390	-0.2204	-0.3153	5	780	1.0939	936	0	0	0
293416	3496	0.8185	0.3556	2	930	1.2549	2332	0	0	0
202622	1474	0.2003	-0.7361	1	1584	1.8653	9505	0	0	0
1287566	4126	-0.7044	0.7674	3	578	1.1549	1258	0	0	0
1209560	5613	-1.0851	0.5145	3	80	1.0021	65	0	0	0
195200	3264	0.9451	0.3777	2	595	1.7382	2810	0	0	0
258277	4273	0.1555	-0.7316	1	601	1.1016	1075	0	0	0
736871	1952	-0.9268	0.6287	3	901	1.8878	7046	0	0	0
381216	2378	0.0645	-0.6918	1	1631	1.5119	5328	0	0	0
595685	1863	-0.4929	0.4109	3	1201	1.6828	7468	0	0	0
514519	1721	0.2154	-0.6349	1	1770	1.7579	8194	0	0	0
543281	3748	0.2461	-0.8157	1	582	1.1961	1843	0	0	0
584560	1123	-0.2423	-0.3293	5	1812	2.3707	12318	0	0	0
300513	26	-0.4084	0.7975	6	1997	6.1959	48044	0	0	0
672627	19	0.6274	-0.1645	2	3101	8.1225	50302	0.0000596397757544432	0.0000198799252514811	0.0000397598505029621
1201406	5230	0.6167	-0.1322	2	207	1.0101	284	0	0	0
220559	2016	0.0201	-0.4719	1	2428	2.2326	6832	0	0	0
547933	2402	0.3894	-0.6594	1	1056	1.544	5258	0	0	0
616660	673	-0.0065	-0.5638	1	2532	3.2834	17263	0	0	0
672527	5168	0.1456	-0.7409	1	346	1.0143	338	0	0	0
314167	3018	1.008	0.3435	2	978	2.5002	3384	0	0	0
546102	697	0.4559	-0.2424	1	2108	3.8346	16867	0	0	0
587140	258	-0.0242	0.478	6	3041	5.3944	26325	0.000151946818613485	0.0000759734093067426	0.0000759734093067426
379151	2706	-0.9841	0.6403	3	623	1.3555	4261	0	0	0
1480402	4203	0.3606	-0.3067	1	871	1.3402	1155	0	0	0
256360	99	1.0172	0.4135	2	1926	7.6215	37070	0.0000539519827353655	0.0000269759913676828	0.0000269759913676828
587506	2477	-0.1713	-0.5795	1	1953	1.5708	5012	0	0	0
229747	2337	-0.0453	0.8262	6	775	1.444	5467	0	0	0
673744	587	0.3611	-0.5369	1	2046	2.4739	18460	0	0	0
547039	2537	-0.2242	-0.2159	5	1295	1.4004	4785	0	0	0
577352	1090	-0.3074	1.1838	6	428	2.0083	12556	0	0	0
107873	3158	0.9865	0.4134	2	826	1.4764	3081	0	0	0
837483	4743	-0.6057	-0.1272	4	285	1.2197	634	0	0	0
513034	1081	0.122	-0.7282	1	1946	2.149	12609	0	0	0
185254	2287	0.3476	-0.6747	1	1036	1.3901	5660	0	0	0
480381	2398	-0.1888	-0.6717	1	2082	1.8109	5267	0	0	0
804520	4909	0.4568	0.345	2	421	1.1029	530	0	0	0
593848	3142	0.9668	0.2542	2	557	2.1184	3118	0	0	0
517590	1971	0.0905	-0.4233	1	1819	1.6289	6987	0	0	0
589102	1955	-1.0511	0.3036	3	990	1.9181	7035	0	0	0
1521168	4990	0.9845	0.2299	2	538	1.1094	467	0	0	0
345619	5378	0.885	0.0479	2	67	1.0059	157	0	0	0
660267	4541	-0.736	-0.2855	4	884	1.1267	791	0	0	0
376658	3956	-0.6411	0.2088	3	1094	1.1662	1523	0.000656598818122127	0.000656598818122127	0
1523687	4508	-0.8539	-0.3387	4	718	1.1307	821	0	0	0
496653	5140	-0.9641	0.1625	3	463	1.0322	357	0	0	0
538853	2981	0.138	0.2203	2	1370	1.7644	3472	0.000288018433179724	0.000288018433179724	0
197690	4261	1.1194	0.3743	2	801	1.2352	1089	0.00183654729109275	0.000918273645546373	0.000918273645546373
660904	2239	-0.6308	0.3127	3	1089	1.5536	5826	0	0	0
306132	2035	0.2592	-0.6591	1	1445	1.6701	6766	0	0	0
272193	2310	0.8267	-0.0255	2	1440	1.7018	5556	0.000359971202303816	0.000179985601151908	0.000179985601151908
662526	4313	-0.8717	-0.415	4	682	1.1526	1023	0	0	0
362958	4389	0.6835	-0.006	2	608	1.3174	939	0	0	0
451241	2084	1.0581	0.3512	2	1286	3.3193	6510	0	0	0
504360	1283	0.3305	-0.4805	1	2204	2.1347	10853	0	0	0
456732	449	0.14	-0.6892	1	2202	2.8528	21186	0	0	0
450114	3465	0.5061	-0.4156	1	988	1.1947	2380	0	0	0
544483	2196	0.5727	-0.0945	2	1579	2.0188	6034	0.000165727543917799	0	0.000165727543917799
38315	4546	0.5243	-0.3419	1	706	1.1002	786	0	0	0
228695	3051	0.3907	0.5717	6	1156	1.4876	3325	0	0	0
1520884	4654	0.8912	0.2336	2	424	1.0863	697	0	0	0
262449	2928	0.1093	-0.6489	1	1297	1.2874	3616	0	0	0
560574	4065	0.2557	-0.6067	1	581	1.1267	1348	0	0	0
301370	154	-0.5015	0.1101	3	3452	6.7971	31507	0	0	0
250463	3383	0.2009	0.128	1	867	1.1993	2555	0	0	0
243940	3626	-0.3046	-0.4793	5	1520	1.2468	2066	0	0	0
667852	2924	-0.8909	-0.2614	4	1241	1.7909	3622	0	0	0
212921	248	-0.1671	0.5998	5	1754	3.2317	27278	0	0	0
285194	3804	-0.1669	-0.3956	1	1639	1.2419	1767	0	0	0
266921	556	0.8205	0.5915	2	1214	2.4674	19037	0.0000525292850764301	0	0.0000525292850764301
96033	2394	-0.3733	1.1274	6	306	1.3154	5281	0	0	0
365157	992	0.9675	0.4336	2	1656	4.4547	13354	0.00119814287853827	0.000224651789725925	0.000973491088812341
505316	1465	-0.5096	0.5393	3	1305	2.112	9548	0	0	0
244872	1397	-0.7747	0.6406	3	1243	2.5494	10026	0	0	0
245285	3170	-0.0397	0.5556	3	891	1.2133	3052	0	0	0
323460	922	-0.3339	0.8525	6	1519	3.0135	14139	0	0	0
1064524	5010	-0.259	-0.4697	5	666	1.0381	454	0	0	0
661213	1928	0.2916	-0.7353	1	771	1.3157	7205	0	0	0
91974	4086	-0.0257	-0.5762	1	697	1.0665	1317	0	0	0
26514	550	-0.3017	-0.1985	5	2356	3.1931	19105	0	0	0
379377	1683	-0.9173	-0.1015	4	1594	2.5708	8410	0	0	0
412591	2635	0.0485	-0.1067	5	1397	1.6092	4462	0	0	0
115716	994	0.7741	-0.0005	2	2138	3.1758	13344	0.000674460431654676	0.0000749400479616307	0.000599520383693046
268237	2965	-0.0478	-0.0455	5	787	1.2391	3515	0	0	0
543981	2018	-0.0543	-0.6238	1	2112	1.6997	6814	0	0	0
513439	4540	0.5184	0.2944	6	681	1.1255	792	0	0	0
1032256	5544	0.5048	0.3248	5	26	1.0001	79	0	0	0
435789	5270	0.8058	0.186	2	435	1.0236	247	0	0	0
59830	2969	-0.2911	-0.4678	1	1702	1.4209	3500	0	0	0
607040	2529	-0.1801	-0.3556	1	2068	1.4591	4823	0	0	0
1469	1708	0.3303	-0.6409	1	1496	1.7027	8298	0	0	0
616291	831	-0.4981	0.9231	6	915	2.4313	15152	0	0	0
135102	420	0.1318	-0.6861	1	2331	2.8897	21889	0	0	0
671549	2241	-0.4561	0.7463	3	873	1.5955	5819	0	0	0
155181	2025	0.1366	0.1846	5	1464	2.0889	6800	0	0	0
393618	116	-0.1468	-0.2382	1	2750	3.6524	35050	0	0	0
283916	3548	-0.5312	0.6673	3	572	1.1994	2222	0	0	0
598380	4942	-0.2192	0.1886	5	709	1.0569	511	0	0	0
521499	1872	0.7358	0.0431	2	1263	1.7935	7432	0.000269106566200215	0	0.000269106566200215
135892	4095	0.5395	0.4762	2	782	1.2021	1306	0	0	0
988600	5550	-0.9344	0.4593	3	32	1.0027	77	0	0	0
662018	4543	-0.1366	-0.5019	1	537	1.0329	787	0	0	0
610393	2943	0.0373	-0.5537	1	1387	1.2788	3581	0	0	0
666581	3259	-0.6782	-0.4668	4	1516	1.488	2819	0	0	0
520589	121	0.1008	-0.5436	1	2825	3.9715	34442	0	0	0
371637	4408	0.3743	0.2965	6	847	1.1368	918	0	0	0
420672	3805	-0.9928	-0.3198	4	891	1.3027	1766	0	0	0
663872	622	-0.0553	-0.1389	1	3256	2.9137	17941	0.0000557382531631459	0	0.0000557382531631459
1002109	5705	0.9024	-0.1675	2	86	1.0044	50	0	0	0
8458	1850	0.9031	0.0526	2	1481	2.1064	7519	0	0	0
672491	950	0.5614	-0.3465	1	2104	2.8822	13824	0	0	0
394232	4759	0.3786	-0.4648	1	320	1.2898	623	0	0	0
174163	2392	0.0229	-0.3542	1	2433	1.7699	5288	0	0	0
128842	1511	0.07	-0.6981	1	1710	1.6418	9325	0	0	0
140218	3859	1.0345	0.2886	2	905	1.2942	1669	0	0	0
463765	1243	0.2776	-0.6227	1	2023	2.4739	11231	0	0	0
539590	2257	-0.2239	-0.5492	1	2134	1.6884	5777	0	0	0
544010	1040	-0.6133	-0.0142	4	2142	2.6943	12882	0	0	0
319256	916	0.1824	-0.4747	1	2519	3.606	14213	0	0	0
276772	4133	0.1489	-0.7605	1	527	1.107	1245	0	0	0
275211	89	0.0246	0.051	5	2650	9.0278	38249	0	0	0
594217	3075	-0.7861	-0.3441	4	1187	1.6707	3278	0	0	0
745301	5019	-0.0372	-0.3315	5	554	1.0351	449	0	0	0
278815	211	-0.0199	-0.1219	5	2790	4.1655	28929	0.0000345673891250994	0	0.0000345673891250994
1399799	91	0.027	-0.6722	1	2900	7.7248	38182	0	0	0
1532904	5459	-0.3351	-0.24	1	158	1.0053	111	0	0	0
261079	3984	0.2011	-0.0109	5	1220	1.169	1477	0	0	0
522367	3484	-0.4349	0.7357	3	570	1.1623	2349	0	0	0
312292	895	-0.0321	-0.5662	1	2574	2.9419	14405	0	0	0
203595	3444	1.005	0.4276	2	861	1.4109	2442	0.00040950040950041	0.00040950040950041	0
666458	4271	-0.9021	-0.3096	4	1006	1.2125	1077	0	0	0
341920	4470	1.0549	0.3267	2	637	1.2378	860	0	0	0
665408	3454	0.0397	-0.6976	1	1322	1.2427	2409	0	0	0
607914	4054	0.0063	-0.7807	1	1263	1.1776	1365	0	0	0
595720	1098	-0.7628	0.4808	3	1766	2.2566	12471	0	0	0
348496	3217	0.9053	0.488	2	765	1.5099	2947	0	0	0
437929	1746	-0.388	1.1855	6	316	1.8632	8034	0	0	0
1063040	5628	-0.2387	0.5634	5	25	1.0004	62	0	0	0
608590	5056	-0.0814	0.6071	6	310	1.0247	418	0	0	0
272394	113	0.3011	-0.4327	1	2757	5.2153	35101	0	0	0
520917	4551	0.477	-0.3743	1	1132	1.1101	785	0	0	0
306730	2508	0.4031	-0.6335	1	788	1.4775	4894	0	0	0
667125	2311	-0.9695	-0.2792	4	1198	2.32	5556	0	0	0
166626	4287	0.8357	0.5692	2	549	1.1281	1051	0	0	0
363375	4760	1.0562	0.3347	2	526	1.1391	622	0.00482315112540193	0	0.00482315112540193
389885	1476	-0.6844	0.069	4	2039	2.5062	9501	0	0	0
304878	3323	1.0949	0.1884	2	941	1.5475	2680	0	0	0
674580	104	0.6598	-0.1397	2	2873	5.9706	36617	0.000163858317175083	0.000109238878116722	0.0000546194390583609
439618	4352	0.7954	0.2465	2	455	1.18	976	0	0	0
371738	4360	-0.326	-0.4568	4	965	1.0982	973	0	0	0
605929	3446	0.2099	-0.6411	1	1046	1.2512	2438	0	0	0
438791	1508	-0.6543	0.7038	3	1051	2.1489	9340	0	0	0
673938	1968	0.7248	-0.0611	2	1858	1.8766	7000	0	0	0
409271	613	0.0315	0.2694	6	2501	3.523	18013	0.0000555154610559041	0	0.0000555154610559041
9725	67	0.0578	0.4232	5	2490	7.1688	41679	0	0	0
417784	448	-0.4855	0.392	5	1976	3.534	21227	0	0	0
297992	5065	0.6495	-0.087	2	437	1.0295	412	0	0	0
673232	3813	0.1337	-0.7486	1	801	1.1485	1745	0	0	0
662025	3977	-0.7609	-0.3301	4	849	1.2797	1492	0	0	0
391974	251	-0.6524	0.5414	3	2081	2.9643	26816	0	0	0
661683	2446	-0.9053	-0.3323	4	1291	2.7407	5122	0	0	0
1071824	4979	-0.0616	-0.0996	5	534	1.0443	477	0	0	0
381843	2076	-0.1889	0.6975	3	1238	1.706	6544	0	0	0
545835	754	0.0058	0.4132	5	1999	3.2515	16014	0.000062445360309729	0.000062445360309729	0
671181	2988	-0.0582	-0.6376	1	1834	1.449	3464	0	0	0
247246	1759	0.0538	-0.6772	1	2012	2.3815	7989	0	0	0
295018	4843	0.7188	0.4729	2	174	1.0647	572	0.00174825174825175	0.00174825174825175	0
436856	4652	0.9481	0.3997	2	188	1.1064	697	0	0	0
990554	4456	0.9162	0.0757	2	1056	1.1925	878	0	0	0
236232	3303	0.2377	-0.7514	1	823	1.2073	2722	0	0	0
372617	2071	0.2933	-0.6599	1	1262	1.6238	6558	0	0	0
468129	4063	-0.0019	0.9251	6	390	1.1395	1351	0	0	0
13943	2830	1.0442	0.2912	2	998	1.6652	3850	0	0	0
437080	3639	1.0564	0.3445	2	845	1.5927	2023	0	0	0
513299	855	0.0492	-0.2682	1	2059	3.047	14840	0	0	0
531351	4346	-0.2697	-0.4222	5	972	1.104	981	0	0	0
671496	2874	-0.3713	0.1435	5	1654	1.4297	3743	0	0	0
234119	4907	-0.3409	-0.062	4	864	1.0919	532	0	0	0
267338	3420	-0.0485	-0.5939	1	1219	1.1834	2490	0	0	0
1259256	4719	-0.3755	0.1697	5	491	1.0535	651	0	0	0
548472	2650	0.2501	-0.6994	1	1466	1.6987	4425	0	0	0
599015	3528	0.1157	-0.6499	1	1630	1.304	2271	0	0	0
217211	764	0.2362	-0.5148	1	2470	3.4263	15874	0	0	0
280157	662	0.3771	-0.3105	1	1860	2.1659	17481	0	0	0
251854	1973	-0.8764	0.5385	3	1075	1.6002	6967	0	0	0
362437	3964	-0.1565	0.7662	6	848	1.1864	1507	0	0	0
614006	3798	-0.896	-0.4011	4	1029	1.3023	1774	0	0	0
268690	239	0.3533	-0.4927	1	2549	3.4066	27576	0	0	0
302101	944	-0.0869	0.0296	5	1444	2.7298	13916	0	0	0
274140	750	0.1471	-0.5735	1	2300	2.4825	16050	0	0	0
210825	1540	1.0474	0.2281	2	1085	2.2562	9115	0	0	0
652316	3662	-0.8443	-0.3348	4	1028	1.3753	1986	0	0	0
345376	5093	0.6481	-0.054	2	496	1.046	395	0	0	0
