id	doi	level	outgoing	incoming
pub.1071186014	10.3366/e1753854809000433	1	7	10
pub.1071194429	10.3366/hac.2000.12.1.1	1	0	2
pub.1071194430	10.3366/hac.2000.12.1.109	1	14	0
pub.1071194431	10.3366/hac.2000.12.1.117	1	0	1
pub.1071194432	10.3366/hac.2000.12.1.118	1	0	0
pub.1071194433	10.3366/hac.2000.12.1.119	1	0	0
pub.1071194434	10.3366/hac.2000.12.1.121	1	0	0
pub.1071194435	10.3366/hac.2000.12.1.13	1	0	1
pub.1071194436	10.3366/hac.2000.12.1.23	1	0	0
pub.1071194437	10.3366/hac.2000.12.1.31	1	0	1
pub.1071194438	10.3366/hac.2000.12.1.43	1	0	0
pub.1071194439	10.3366/hac.2000.12.1.59	1	0	0
pub.1071194440	10.3366/hac.2000.12.1.73	1	0	0
pub.1071194441	10.3366/hac.2000.12.1.85	1	0	1
pub.1071194442	10.3366/hac.2000.12.1.99	1	0	0
pub.1071194443	10.3366/hac.2000.12.2.133	1	0	0
pub.1071194444	10.3366/hac.2000.12.2.141	1	0	0
pub.1071194445	10.3366/hac.2000.12.2.163	1	0	4
pub.1071194446	10.3366/hac.2000.12.2.177	1	0	0
pub.1071194447	10.3366/hac.2000.12.2.187	1	0	0
pub.1071194448	10.3366/hac.2000.12.2.203	1	0	0
pub.1071194449	10.3366/hac.2000.12.2.215	1	0	0
pub.1071194450	10.3366/hac.2000.12.2.227	1	0	0
pub.1071194451	10.3366/hac.2000.12.2.245	1	0	0
pub.1071194452	10.3366/hac.2000.12.3.261	1	0	0
pub.1071194453	10.3366/hac.2000.12.3.287	1	0	0
pub.1071194454	10.3366/hac.2000.12.3.307	1	0	0
pub.1071194455	10.3366/hac.2000.12.3.329	1	0	0
pub.1071194456	10.3366/hac.2000.12.3.347	1	0	0
pub.1071194457	10.3366/hac.2000.12.3.367	1	0	0
pub.1071194458	10.3366/hac.2000.12.3.373	1	0	0
pub.1071194459	10.3366/hac.2000.12.3.374	1	0	1
pub.1071194460	10.3366/hac.2000.12.3.374a	1	0	1
pub.1071194461	10.3366/hac.2000.12.3.379	1	0	0
pub.1071194462	10.3366/hac.2001.13.1.1	1	0	7
pub.1071194463	10.3366/hac.2001.13.1.101	1	0	0
pub.1071194464	10.3366/hac.2001.13.1.25	1	0	6
pub.1071194465	10.3366/hac.2001.13.1.45	1	0	7
pub.1071194466	10.3366/hac.2001.13.1.7	1	0	22
pub.1071194467	10.3366/hac.2001.13.1.71	1	0	16
pub.1071194468	10.3366/hac.2001.13.1.99	1	0	0
pub.1071194469	10.3366/hac.2001.13.2.107	1	0	1
pub.1071194470	10.3366/hac.2001.13.2.151	1	0	2
pub.1071194471	10.3366/hac.2001.13.2.161	1	0	5
pub.1071194472	10.3366/hac.2001.13.2.181	1	0	1
pub.1071194473	10.3366/hac.2001.13.2.199	1	0	1
pub.1071194474	10.3366/hac.2001.13.2.207	1	0	1
pub.1071194475	10.3366/hac.2001.13.2.217	1	0	0
pub.1071194476	10.3366/hac.2001.13.3.221	1	0	1
pub.1071194477	10.3366/hac.2001.13.3.239	1	0	0
pub.1071194478	10.3366/hac.2001.13.3.253	1	0	0
pub.1071194479	10.3366/hac.2001.13.3.265	1	0	0
pub.1071194480	10.3366/hac.2001.13.3.283	1	0	0
pub.1071194481	10.3366/hac.2001.13.3.301	1	0	1
pub.1071194482	10.3366/hac.2001.13.3.315	1	0	0
pub.1071194485	10.3366/hac.2002.14.1-2.1	1	0	3
pub.1071194486	10.3366/hac.2002.14.1-2.109	1	0	13
pub.1071194487	10.3366/hac.2002.14.1-2.129	1	0	0
pub.1071194488	10.3366/hac.2002.14.1-2.153	1	0	0
pub.1071194489	10.3366/hac.2002.14.1-2.185	1	0	3
pub.1071194490	10.3366/hac.2002.14.1-2.213	1	0	34
pub.1071194491	10.3366/hac.2002.14.1-2.225	1	0	0
pub.1071194492	10.3366/hac.2002.14.1-2.31	1	0	4
pub.1071194493	10.3366/hac.2002.14.1-2.61	1	0	11
pub.1071194494	10.3366/hac.2002.14.1-2.87	1	0	20
pub.1071194495	10.3366/hac.2002.14.1-2.9	1	0	10
pub.1071194791	10.3366/ijhac.2009.0001	1	0	0
pub.1071194792	10.3366/ijhac.2009.0002	1	0	0
pub.1071194793	10.3366/ijhac.2009.0003	1	0	0
pub.1071194794	10.3366/ijhac.2009.0004	1	0	1
pub.1071194795	10.3366/ijhac.2009.0005	1	0	0
pub.1071194796	10.3366/ijhac.2009.0006	1	0	0
pub.1071194797	10.3366/ijhac.2009.0007	1	0	12
pub.1071194798	10.3366/ijhac.2009.0008	1	0	1
pub.1071194799	10.3366/ijhac.2009.0009	1	0	8
pub.1071194800	10.3366/ijhac.2009.0010	1	0	2
pub.1071194801	10.3366/ijhac.2009.0011	1	0	1
pub.1071194802	10.3366/ijhac.2009.0012	1	0	0
pub.1071194803	10.3366/ijhac.2009.0013	1	0	2
pub.1071194804	10.3366/ijhac.2009.0014	1	0	0
pub.1071194805	10.3366/ijhac.2009.0015	1	0	2
pub.1071194806	10.3366/ijhac.2009.0016	1	0	1
pub.1071194807	10.3366/ijhac.2009.0017	1	0	0
pub.1071194808	10.3366/ijhac.2009.0018	1	0	0
pub.1071194809	10.3366/ijhac.2009.0019	1	0	0
pub.1071194810	10.3366/ijhac.2011.0002	1	0	0
pub.1071194811	10.3366/ijhac.2011.0003	1	0	0
pub.1071194812	10.3366/ijhac.2011.0004	1	0	0
pub.1071194813	10.3366/ijhac.2011.0005	1	0	4
pub.1071194814	10.3366/ijhac.2011.0006	1	0	1
pub.1071194815	10.3366/ijhac.2011.0007	1	0	0
pub.1071194816	10.3366/ijhac.2011.0008	1	0	1
pub.1071194817	10.3366/ijhac.2011.0009	1	0	3
pub.1071194818	10.3366/ijhac.2011.0010	1	0	0
pub.1071194819	10.3366/ijhac.2011.0011	1	0	3
pub.1071194820	10.3366/ijhac.2011.0012	1	0	1
pub.1071194821	10.3366/ijhac.2011.0013	1	0	0
pub.1071194822	10.3366/ijhac.2011.0014	1	0	0
pub.1071194823	10.3366/ijhac.2011.0016	1	0	0
pub.1071194824	10.3366/ijhac.2011.0017	1	0	0
pub.1071194825	10.3366/ijhac.2011.0018	1	0	4
pub.1071194826	10.3366/ijhac.2011.0019	1	0	0
pub.1071194827	10.3366/ijhac.2011.0020	1	0	1
pub.1071194828	10.3366/ijhac.2011.0021	1	0	0
pub.1071194829	10.3366/ijhac.2011.0022	1	0	1
pub.1071194830	10.3366/ijhac.2011.0023	1	0	0
pub.1071194831	10.3366/ijhac.2011.0025	1	0	0
pub.1071194832	10.3366/ijhac.2011.0026	1	0	0
pub.1071194833	10.3366/ijhac.2011.0027	1	0	3
pub.1071194834	10.3366/ijhac.2011.0028	1	0	26
pub.1071194835	10.3366/ijhac.2011.0029	1	0	0
pub.1071194836	10.3366/ijhac.2011.0030	1	0	1
pub.1071194837	10.3366/ijhac.2012.0032	1	0	0
pub.1071194838	10.3366/ijhac.2012.0033	1	0	0
pub.1071194839	10.3366/ijhac.2012.0034	1	0	0
pub.1071194840	10.3366/ijhac.2012.0035	1	0	0
pub.1071194841	10.3366/ijhac.2012.0036	1	0	2
pub.1071194842	10.3366/ijhac.2012.0037	1	0	1
pub.1071194843	10.3366/ijhac.2012.0038	1	0	2
pub.1071194844	10.3366/ijhac.2012.0039	1	0	0
pub.1071194845	10.3366/ijhac.2012.0040	1	0	0
pub.1071194846	10.3366/ijhac.2012.0041	1	0	0
pub.1071194847	10.3366/ijhac.2012.0042	1	0	4
pub.1071194848	10.3366/ijhac.2012.0043	1	0	0
pub.1071194849	10.3366/ijhac.2012.0044	1	0	17
pub.1071194850	10.3366/ijhac.2012.0045	1	0	1
pub.1071194851	10.3366/ijhac.2012.0046	1	0	2
pub.1071194852	10.3366/ijhac.2012.0047	1	0	0
pub.1071194853	10.3366/ijhac.2012.0048	1	0	3
pub.1071194854	10.3366/ijhac.2012.0049	1	0	1
pub.1071194855	10.3366/ijhac.2012.0050	1	0	1
pub.1071194856	10.3366/ijhac.2012.0051	1	0	0
pub.1071194857	10.3366/ijhac.2013.0054	1	0	0
pub.1071194858	10.3366/ijhac.2013.0055	1	0	0
pub.1071194859	10.3366/ijhac.2013.0056	1	0	0
pub.1071194860	10.3366/ijhac.2013.0057	1	0	3
pub.1071194861	10.3366/ijhac.2013.0058	1	0	8
pub.1071194862	10.3366/ijhac.2013.0059	1	0	0
pub.1071194863	10.3366/ijhac.2013.0060	1	0	2
pub.1071194864	10.3366/ijhac.2013.0061	1	0	0
pub.1071194865	10.3366/ijhac.2013.0062	1	0	0
pub.1071194866	10.3366/ijhac.2013.0063	1	3	0
pub.1071194867	10.3366/ijhac.2013.0064	1	0	0
pub.1071194868	10.3366/ijhac.2013.0065	1	0	1
pub.1071194869	10.3366/ijhac.2013.0066	1	0	0
pub.1071194870	10.3366/ijhac.2013.0067	1	3	1
pub.1071194871	10.3366/ijhac.2013.0068	1	0	0
pub.1071194872	10.3366/ijhac.2013.0069	1	0	0
pub.1071194873	10.3366/ijhac.2013.0070	1	0	0
pub.1071194874	10.3366/ijhac.2013.0071	1	0	1
pub.1071194875	10.3366/ijhac.2013.0072	1	0	2
pub.1071194876	10.3366/ijhac.2013.0073	1	0	2
pub.1071194877	10.3366/ijhac.2013.0075	1	0	0
pub.1071194878	10.3366/ijhac.2013.0076	1	0	0
pub.1071194879	10.3366/ijhac.2013.0077	1	0	0
pub.1071194880	10.3366/ijhac.2013.0078	1	0	5
pub.1071194881	10.3366/ijhac.2013.0079	1	0	4
pub.1071194882	10.3366/ijhac.2013.0080	1	0	8
pub.1071194883	10.3366/ijhac.2013.0081	1	0	2
pub.1071194884	10.3366/ijhac.2013.0082	1	0	9
pub.1071194885	10.3366/ijhac.2013.0083	1	0	2
pub.1071194886	10.3366/ijhac.2013.0084	1	0	10
pub.1071194887	10.3366/ijhac.2013.0085	1	0	9
pub.1071194888	10.3366/ijhac.2013.0086	1	0	8
pub.1071194889	10.3366/ijhac.2013.0087	1	0	12
pub.1071194890	10.3366/ijhac.2013.0088	1	0	11
pub.1071194891	10.3366/ijhac.2013.0089	1	0	2
pub.1071194892	10.3366/ijhac.2013.0090	1	0	7
pub.1071194893	10.3366/ijhac.2014.0093	1	0	0
pub.1071194894	10.3366/ijhac.2014.0094	1	0	0
pub.1071194895	10.3366/ijhac.2014.0095	1	0	0
pub.1071194896	10.3366/ijhac.2014.0096	1	0	0
pub.1071194897	10.3366/ijhac.2014.0097	1	0	0
pub.1071194898	10.3366/ijhac.2014.0098	1	0	1
pub.1071194899	10.3366/ijhac.2014.0099	1	3	1
pub.1071194900	10.3366/ijhac.2014.0100	1	0	1
pub.1071194901	10.3366/ijhac.2014.0101	1	0	0
pub.1071194902	10.3366/ijhac.2014.0102	1	0	4
pub.1071194903	10.3366/ijhac.2014.0103	1	1	0
pub.1071194904	10.3366/ijhac.2014.0104	1	0	6
pub.1071194905	10.3366/ijhac.2014.0105	1	15	0
pub.1071194906	10.3366/ijhac.2014.0106	1	0	5
pub.1071194907	10.3366/ijhac.2014.0107	1	0	0
pub.1071194908	10.3366/ijhac.2014.0108	1	0	0
pub.1071194909	10.3366/ijhac.2014.0109	1	0	4
pub.1071194910	10.3366/ijhac.2014.0110	1	0	3
pub.1071194911	10.3366/ijhac.2014.0111	1	0	1
pub.1071194912	10.3366/ijhac.2014.0112	1	0	0
pub.1071194913	10.3366/ijhac.2014.0114	1	0	0
pub.1071194914	10.3366/ijhac.2014.0115	1	0	0
pub.1071194915	10.3366/ijhac.2014.0116	1	0	1
pub.1071194916	10.3366/ijhac.2014.0117	1	0	0
pub.1071194917	10.3366/ijhac.2014.0118	1	0	2
pub.1071194918	10.3366/ijhac.2014.0119	1	0	12
pub.1071194919	10.3366/ijhac.2014.0120	1	0	0
pub.1071194920	10.3366/ijhac.2014.0121	1	0	0
pub.1071194921	10.3366/ijhac.2014.0122	1	0	6
pub.1071194923	10.3366/ijhac.2014.0125	1	0	0
pub.1071194924	10.3366/ijhac.2014.0126	1	0	0
pub.1071194925	10.3366/ijhac.2014.0127	1	0	0
pub.1071194926	10.3366/ijhac.2014.0128	1	0	0
pub.1071194927	10.3366/ijhac.2014.0130	1	0	11
pub.1071194928	10.3366/ijhac.2014.0131	1	0	0
pub.1071194929	10.3366/ijhac.2015.0133	1	0	0
pub.1071194930	10.3366/ijhac.2015.0134	1	0	0
pub.1071194931	10.3366/ijhac.2015.0135	1	0	25
pub.1071194932	10.3366/ijhac.2015.0136	1	0	19
pub.1071194933	10.3366/ijhac.2015.0137	1	0	2
pub.1071194934	10.3366/ijhac.2015.0138	1	0	4
pub.1071194935	10.3366/ijhac.2015.0139	1	0	7
pub.1071194936	10.3366/ijhac.2015.0140	1	0	0
pub.1071194937	10.3366/ijhac.2015.0141	1	0	5
pub.1071194938	10.3366/ijhac.2015.0143	1	0	0
pub.1071194939	10.3366/ijhac.2015.0144	1	0	0
pub.1071194940	10.3366/ijhac.2015.0145	1	0	2
pub.1071194941	10.3366/ijhac.2015.0146	1	0	0
pub.1071194942	10.3366/ijhac.2015.0147	1	0	0
pub.1071194943	10.3366/ijhac.2015.0148	1	0	0
pub.1071194944	10.3366/ijhac.2015.0149	1	0	0
pub.1071194945	10.3366/ijhac.2015.0150	1	0	0
pub.1071194946	10.3366/ijhac.2015.0151	1	0	1
pub.1071194947	10.3366/ijhac.2016.0153	1	0	0
pub.1071194948	10.3366/ijhac.2016.0154	1	0	0
pub.1071194949	10.3366/ijhac.2016.0155	1	0	0
pub.1071194950	10.3366/ijhac.2016.0156	1	0	1
pub.1071194951	10.3366/ijhac.2016.0157	1	0	2
pub.1071194952	10.3366/ijhac.2016.0158	1	0	0
pub.1071194953	10.3366/ijhac.2016.0159	1	0	0
pub.1071194954	10.3366/ijhac.2016.0160	1	0	3
pub.1071194955	10.3366/ijhac.2016.0161	1	0	11
pub.1071194956	10.3366/ijhac.2016.0162	1	0	3
pub.1071194957	10.3366/ijhac.2016.0163	1	0	5
pub.1071194958	10.3366/ijhac.2016.0164	1	5	0
pub.1071194959	10.3366/ijhac.2016.0165	1	20	0
pub.1071194960	10.3366/ijhac.2016.0167	1	0	0
pub.1071194961	10.3366/ijhac.2016.0168	1	0	0
pub.1071194962	10.3366/ijhac.2016.0169	1	2	0
pub.1071194963	10.3366/ijhac.2016.0170	1	0	4
pub.1050673374	10.1145/2160165.2160167	1	10	4
pub.1050584806	10.1080/13569783.2016.1220251	1	2	0
pub.1050714409	10.1353/dph.2014.0014	1	0	0
pub.1050732129	10.1080/13569783.2015.1127141	1	1	0
pub.1050882027	10.1080/13569783.2012.727626	1	6	4
pub.1050956278	10.1080/13569783.2015.1019445	1	1	1
pub.1050860145	10.1080/13569780903481060	1	4	0
pub.1051069140	10.1080/13569780308323	1	0	0
pub.1051142576	10.1145/2677083	1	20	6
pub.1051148838	10.1080/13569783.2012.694034	1	0	0
pub.1051196035	10.1080/13569783.2013.787264	1	3	0
pub.1051241434	10.5334/4f7b093ed0a77	1	0	0
pub.1051325128	10.1080/13569780701825286	1	3	2
pub.1051291891	10.1080/713692879	1	2	3
pub.1051114879	10.1145/2001416.2001419	1	29	2
pub.1051448496	10.1080/1356978042000187586	1	0	0
pub.1051499878	10.1080/13569783.2015.1059258	1	4	2
pub.1051593423	10.1080/13569783.2015.1126174	1	5	3
pub.1051618553	10.1080/13569783.2015.1060122	1	0	0
pub.1051648899	10.1080/13569780802666340	1	0	0
pub.1051691318	10.1080/13569780802655830	1	10	2
pub.1051752681	10.1080/13569780701825328	1	4	22
pub.1051858107	10.1080/13569783.2011.541596	1	0	0
pub.1051953857	10.5334/joad.aj	1	11	0
pub.1051961859	10.1353/dph.2015.0011	1	3	0
pub.1051702587	10.1353/dph.2013.0019	1	0	0
pub.1051990886	10.1080/13569783.2011.566986	1	5	5
pub.1052027983	10.1080/13569783.2014.911512	1	5	0
pub.1052202402	10.1080/13569780701330311	1	3	2
pub.1052341983	10.1080/13569780802655723	1	1	9
pub.1052108572	10.1080/13569780120113166	1	2	1
pub.1052576397	10.1093/llc/fqv043	1	1	4
pub.1052589443	10.1080/13569783.2015.1022145	1	0	0
pub.1052608102	10.1080/13569780902868911	1	6	11
pub.1052624967	10.1080/13569783.2012.670425	1	5	1
pub.1052177673	10.1080/13569780802054851	1	4	7
pub.1052647878	10.1080/13569783.2014.986447	1	2	1
pub.1052693634	10.1080/13569780500437689	1	2	6
pub.1052771232	10.1080/13569783.2014.954811	1	0	2
pub.1052859090	10.1080/13569783.2011.616399	1	11	7
pub.1052929209	10.1145/2307723.2307724	1	0	0
pub.1052803851	10.1080/13569783.2011.617097	1	0	0
pub.1052960366	10.1080/13569783.2015.1073445	1	0	0
pub.1052972736	10.1080/13569780802655798	1	1	4
pub.1053130578	10.3389/fdigh.2015.00008	1	20	5
pub.1053150598	10.1080/13569783.2012.648981	1	2	1
pub.1053212128	10.1080/13569783.2016.1194191	1	22	3
pub.1072820514	10.5399/uo/hsda.1.1.1096	1	0	0
pub.1072820515	10.5399/uo/hsda.1.1.1101	1	0	0
pub.1072820516	10.5399/uo/hsda.1.1.1161	1	0	0
pub.1072820517	10.5399/uo/hsda.1.1.1166	1	0	0
pub.1072820518	10.5399/uo/hsda.1.1.1171	1	0	0
pub.1072820519	10.5399/uo/hsda.1.1.1176	1	0	0
pub.1072820520	10.5399/uo/hsda.1.1.1181	1	0	0
pub.1072820521	10.5399/uo/hsda.1.1.1186	1	0	0
pub.1072820522	10.5399/uo/hsda.1.1.1191	1	0	0
pub.1072820523	10.5399/uo/hsda.1.1.1196	1	0	0
pub.1072820524	10.5399/uo/hsda.1.1.1201	1	0	0
pub.1072820525	10.5399/uo/hsda.1.1.1206	1	0	0
pub.1072820526	10.5399/uo/hsda.1.1.1211	1	0	0
pub.1072820527	10.5399/uo/hsda.1.1.1221	1	0	0
pub.1072820528	10.5399/uo/hsda.1.1.1226	1	0	0
pub.1072820529	10.5399/uo/hsda.1.1.1231	1	0	0
pub.1072820530	10.5399/uo/hsda.1.1.1236	1	0	0
pub.1072820531	10.5399/uo/hsda.1.1.1241	1	0	0
pub.1072820532	10.5399/uo/hsda.1.1.1246	1	0	0
pub.1072820533	10.5399/uo/hsda.2.1.2971	1	0	0
pub.1072820534	10.5399/uo/hsda.2.1.2976	1	0	0
pub.1072820535	10.5399/uo/hsda.2.1.2981	1	0	0
pub.1072820536	10.5399/uo/hsda.2.1.2986	1	0	0
pub.1072820537	10.5399/uo/hsda.2.1.2991	1	0	0
pub.1072820538	10.5399/uo/hsda.2.1.2996	1	0	0
pub.1072820539	10.5399/uo/hsda.2.1.3001	1	0	0
pub.1072820540	10.5399/uo/hsda.2.1.3006	1	0	0
pub.1072820541	10.5399/uo/hsda.2.1.3011	1	0	1
pub.1072820542	10.5399/uo/hsda.2.1.3016	1	0	0
pub.1072820543	10.5399/uo/hsda.3.1.1596	1	0	2
pub.1072820544	10.5399/uo/hsda.3.1.1626	1	0	0
pub.1072820545	10.5399/uo/hsda.3.1.1836	1	0	0
pub.1072820546	10.5399/uo/hsda.3.1.3076	1	0	0
pub.1072820547	10.5399/uo/hsda.3.1.3086	1	0	0
pub.1072820548	10.5399/uo/hsda.3.1.3096	1	0	0
pub.1072820549	10.5399/uo/hsda.3.1.3166	1	0	0
pub.1072820550	10.5399/uo/hsda.3.1.3171	1	0	0
pub.1072820551	10.5399/uo/hsda.3.1.3196	1	0	0
pub.1072820552	10.5399/uo/hsda.4.1.3351	1	0	0
pub.1072820553	10.5399/uo/hsda.4.1.3381	1	0	0
pub.1072820554	10.5399/uo/hsda.4.1.3470	1	0	0
pub.1072820555	10.5399/uo/hsda.4.1.3584	1	0	4
pub.1072820556	10.5399/uo/hsda.4.1.3634	1	0	0
pub.1072820557	10.5399/uo/hsda.4.1.3682	1	0	0
pub.1072820558	10.5399/uo/hsda.4.1.3685	1	0	0
pub.1074189042	10.1353/dph.2016.0016	1	0	0
pub.1074191548	10.1353/dph.2016.0010	1	4	0
pub.1074192731	10.1353/dph.2016.0012	1	1	0
pub.1074197779	10.1353/dph.2016.0009	1	0	1
pub.1074198434	10.1353/dph.2016.0014	1	0	0
pub.1074210566	10.1353/dph.2016.0011	1	1	0
pub.1074212012	10.1353/dph.2016.0015	1	0	0
pub.1053171220	10.1353/dph.2014.0012	1	3	0
pub.1053270070	10.1080/13569780903480989	1	0	0
pub.1053277993	10.1145/2948069	1	23	1
pub.1053296030	10.1080/13569783.2011.541613	1	7	7
pub.1053445508	10.1080/13569783.2012.670426	1	8	5
pub.1053417454	10.1080/13569783.2014.895630	1	1	0
pub.1053420651	10.1080/13569783.2014.954815	1	0	1
pub.1053425544	10.1080/13569783.2010.495263	1	0	0
pub.1053571335	10.1080/13569780802054877	1	0	3
pub.1053573170	10.1353/dph.2014.0016	1	1	0
pub.1053619602	10.1080/135697800114276	1	0	0
pub.1053621598	10.1145/2442080.2442083	1	28	1
pub.1053629341	10.1080/1356978042000255111	1	0	0
pub.1053651244	10.1080/13569783.2013.810923	1	4	0
pub.1074217481	10.1353/dph.2016.0013	1	3	0
pub.1083778459	10.1080/13569783.2017.1286975	1	15	1
pub.1083794108	10.22148/16.002	1	0	0
pub.1083794109	10.22148/16.003	1	0	0
pub.1083794110	10.22148/16.004	1	0	13
pub.1083794111	10.22148/16.005	1	0	1
pub.1083794112	10.22148/16.006	1	0	7
pub.1083794113	10.22148/16.007	1	0	1
pub.1083794114	10.22148/16.008	1	0	0
pub.1083794115	10.22148/16.009	1	0	0
pub.1083794116	10.22148/16.010	1	0	1
pub.1083794117	10.22148/16.011	1	0	0
pub.1083794118	10.22148/16.012	1	0	1
pub.1083804670	10.3389/fdigh.2017.00004	1	7	4
pub.1083810457	10.1093/llc/fqv061	1	27	8
pub.1083827652	10.3389/fdigh.2016.00010	1	9	4
pub.1083832700	10.1093/llc/fqv026	1	11	1
pub.1083926801	10.1080/13569783.2017.1286977	1	6	0
pub.1083926802	10.1080/13569783.2017.1286978	1	7	0
pub.1083926803	10.1080/13569783.2017.1293512	1	1	0
pub.1084164807	10.1080/13569783.2016.1262249	1	3	2
pub.1084164808	10.1080/13569783.2016.1262250	1	3	0
pub.1084164809	10.1080/13569783.2016.1262251	1	0	0
pub.1084164810	10.1080/13569783.2016.1262252	1	1	0
pub.1084164811	10.1080/13569783.2016.1262253	1	1	0
pub.1084164812	10.1080/13569783.2016.1263555	1	7	0
pub.1084164813	10.1080/13569783.2016.1263556	1	15	1
pub.1084164814	10.1080/13569783.2016.1263557	1	3	2
pub.1084164815	10.1080/13569783.2016.1263558	1	7	0
pub.1084164816	10.1080/13569783.2016.1263559	1	8	1
pub.1084164817	10.1080/13569783.2016.1263560	1	1	0
pub.1084164818	10.1080/13569783.2016.1263561	1	2	0
pub.1084164819	10.1080/13569783.2016.1263562	1	7	2
pub.1084164820	10.1080/13569783.2016.1264264	1	6	2
pub.1084164821	10.1080/13569783.2016.1264265	1	3	0
pub.1084164822	10.1080/13569783.2016.1264266	1	0	0
pub.1084164823	10.1080/13569783.2016.1264267	1	1	0
pub.1084164824	10.1080/13569783.2017.1285875	1	5	0
pub.1084164825	10.1080/13569783.2017.1293513	1	7	0
pub.1084164826	10.1080/13569783.2017.1294978	1	0	0
pub.1084186180	10.1093/llc/fqx009	1	5	1
pub.1084186181	10.1093/llc/fqx013	1	12	1
pub.1084186182	10.1093/llc/fqx014	1	29	3
pub.1084227909	10.1145/2996469	1	33	2
pub.1084227916	10.1145/3003435	1	22	2
pub.1084227927	10.1145/3009905	1	33	4
pub.1084227937	10.1145/3012285	1	30	2
pub.1084227973	10.1145/3028781	1	0	0
pub.1084228110	10.1145/3051472	1	31	4
pub.1084228111	10.1145/3051480	1	18	15
pub.1084395304	10.22148/16.013	1	0	1
pub.1084431859	10.3366/ijhac.2017.0172	1	0	0
pub.1084431860	10.3366/ijhac.2017.0173	1	0	0
pub.1084431861	10.3366/ijhac.2017.0174	1	0	1
pub.1084431862	10.3366/ijhac.2017.0175	1	0	0
pub.1084431863	10.3366/ijhac.2017.0176	1	0	0
pub.1084431864	10.3366/ijhac.2017.0177	1	0	0
pub.1084431865	10.3366/ijhac.2017.0178	1	0	0
pub.1084431866	10.3366/ijhac.2017.0179	1	0	0
pub.1084431867	10.3366/ijhac.2017.0180	1	0	0
pub.1084431868	10.3366/ijhac.2017.0181	1	0	1
pub.1084431869	10.3366/ijhac.2017.0182	1	0	0
pub.1084432874	10.3389/fdigh.2017.00005	1	10	1
pub.1084432875	10.3389/fdigh.2017.00006	1	10	5
pub.1084432876	10.3389/fdigh.2017.00007	1	28	3
pub.1083416158	10.3389/fdigh.2017.00003	1	25	1
pub.1083423755	10.3389/fdigh.2017.00001	1	15	2
pub.1083580207	10.1093/llc/fqw063	1	4	1
pub.1083530416	10.3389/fdigh.2017.00002	1	13	1
pub.1083715011	10.1080/13569783.2017.1286976	1	9	0
pub.1084602457	10.1093/llc/fqx018	1	0	0
pub.1084652249	10.3389/fdigh.2017.00009	1	19	5
pub.1084657682	10.5334/johd.8	1	3	0
pub.1084845713	10.1145/3012284	1	33	2
pub.1084847005	10.1145/3047266	1	0	0
pub.1084849455	10.1145/3012286	1	38	9
pub.1085353302	10.22148/16.014	1	0	1
pub.1085367622	10.1093/llc/fqv069	1	0	1
pub.1085367623	10.1093/llc/fqw002	1	0	1
pub.1085367624	10.1093/llc/fqw004	1	0	0
pub.1085367625	10.1093/llc/fqw027	1	0	0
pub.1085788903	10.16995/dm.1	1	0	0
pub.1085788904	10.16995/dm.10	1	0	0
pub.1085788905	10.16995/dm.11	1	0	0
pub.1085788906	10.16995/dm.12	1	0	2
pub.1085788907	10.16995/dm.13	1	0	0
pub.1085788908	10.16995/dm.14	1	0	0
pub.1085788909	10.16995/dm.15	1	0	1
pub.1085788910	10.16995/dm.16	1	0	3
pub.1085788911	10.16995/dm.17	1	0	1
pub.1085788912	10.16995/dm.18	1	0	0
pub.1085788913	10.16995/dm.19	1	0	8
pub.1085788914	10.16995/dm.20	1	0	23
pub.1085788915	10.16995/dm.21	1	0	0
pub.1085788916	10.16995/dm.22	1	0	1
pub.1085788917	10.16995/dm.23	1	0	0
pub.1085788918	10.16995/dm.24	1	0	0
pub.1085788919	10.16995/dm.25	1	0	2
pub.1085788920	10.16995/dm.26	1	0	0
pub.1085788921	10.16995/dm.27	1	0	0
pub.1085788922	10.16995/dm.28	1	0	1
pub.1085788923	10.16995/dm.29	1	0	0
pub.1085788924	10.16995/dm.3	1	0	0
pub.1085788925	10.16995/dm.30	1	0	0
pub.1085788926	10.16995/dm.31	1	0	0
pub.1085788927	10.16995/dm.32	1	0	0
pub.1085788928	10.16995/dm.34	1	0	1
pub.1085788929	10.16995/dm.35	1	0	0
pub.1085788930	10.16995/dm.36	1	0	0
pub.1085788931	10.16995/dm.37	1	0	0
pub.1085788932	10.16995/dm.38	1	0	1
pub.1085788933	10.16995/dm.39	1	0	0
pub.1085788934	10.16995/dm.4	1	0	16
pub.1085788935	10.16995/dm.40	1	0	0
pub.1085788936	10.16995/dm.41	1	0	0
pub.1085788937	10.16995/dm.42	1	0	0
pub.1085788938	10.16995/dm.43	1	0	0
pub.1085788939	10.16995/dm.44	1	0	1
pub.1085788940	10.16995/dm.45	1	0	0
pub.1085788941	10.16995/dm.46	1	0	0
pub.1085788942	10.16995/dm.47	1	0	0
pub.1085788943	10.16995/dm.48	1	0	0
pub.1085788944	10.16995/dm.49	1	0	0
pub.1085788945	10.16995/dm.5	1	0	0
pub.1085788946	10.16995/dm.50	1	0	0
pub.1085788947	10.16995/dm.51	1	0	0
pub.1085788948	10.16995/dm.52	1	0	4
pub.1085788949	10.16995/dm.53	1	0	1
pub.1085788950	10.16995/dm.54	1	0	0
