id	level	outgoing	incoming	doi
2153560731	1	3	0	
2153562920	1	0	3	10.1162/089120105775299159
2153654839	1	4	3	10.1093/llc/fql048
2153669995	1	0	0	
2153727195	1	0	1	10.1162/089120102317341774
2153780662	1	0	0	10.1162/coli_a_00033
2153822337	1	0	0	10.2218/ijdc.v6i1.180
2153895776	1	16	0	10.1162/COLI_a_00301
2154131892	1	0	17	10.1093/llc/fqu014
2154328737	1	0	0	10.1080/19386380903095123
2154334459	1	0	25	10.2218/ijdc.v9i1.269
2154977911	1	0	1	10.1045/december2003-mongin
2155017194	1	0	0	10.1007/s10579-004-1367-y
2155420191	1	6	0	10.4995/var.2017.6405
2155821175	1	0	0	
2155855807	1	0	0	10.2218/ijdc.v4i2.102
2155860320	1	0	0	10.1045/september2007-wolpers
2156317355	1	0	0	10.1162/coli.2002.28.4.582
2156419074	1	0	0	10.1045/january2000-levy
2156698984	1	0	0	10.1007/s00799-003-0062-8
2157342099	1	0	0	
2157345487	1	0	0	
2157796321	1	0	1	10.1045/march2012‐niu1
2157922230	1	0	0	10.1080/0929617042000314912
2157957331	1	0	0	10.1162/089120101300346840
2158304679	1	0	4	10.1045/february2003-white
2158359079	1	1	0	10.1162/COLI_a_00308
2158627177	1	0	0	10.1093/llc/fql014
2158691303	1	18	2	10.1045/september2004-providenti
2158744912	1	0	0	10.1045/july2005-arms
2158791046	1	0	0	10.1093/llc/fqn020
2158794467	1	0	0	10.1093/llc/fqn034
2159083896	1	12	1	10.2218/ijdc.v9i1.298
2159099746	1	0	0	10.2218/ijdc.v10i2.379
2159542523	1	0	4	10.1162/089120102760173643
2159542627	1	0	0	10.1080/09296170903395957
2159553441	1	0	1	10.1007/s00799-005-0118-z
2159787114	1	1	19	10.1045/september2005-bauer
2159818719	1	0	34	10.1045/january2003-smith
2159947192	1	0	19	
2160001313	1	0	0	
2160133849	1	24	2	10.1045/october2006-cole
2160244728	1	0	0	10.1045/november2010-massart
2160348740	1	7	2	10.1045/december2006-whitney
2160358785	1	0	0	10.1093/llc/fqt011
2160361994	1	0	5	10.1093/llc/16.3.287
2161019418	1	0	0	10.2218/ijdc.v7i2.230
2161034918	1	0	0	10.1080/19386380903547008
2161042339	1	0	0	10.1093/llc/fqm012
2161343503	1	0	0	10.1007/s00799-004-0102-z
2161768720	1	0	0	10.1162/0891201042544884
2161847136	1	0	0	10.1080/09296170500500694
2162391336	1	0	0	10.1080/09296170801961785
2162470937	1	6	3	10.3366/ijhac.2014.0122
2162991343	1	2	0	10.1023/A:1025019216574
2163224477	1	0	1	10.1045/june2000-payette
2163374090	1	0	0	10.2218/ijdc.v5i1.150
2163715482	1	15	15	10.1162/COLI_a_00248
2163784346	1	0	0	
2163895379	1	1	0	10.1023/A:1002485208039
2163972934	1	0	0	10.1023/A:1011856202986
2164656827	1	0	0	10.1093/llc/fqs007
2165059750	1	0	0	10.1093/llc/fqs049
2165191067	1	0	1	10.1080/09296170600850585
2165352038	1	0	2	10.1080/09296170701378957
2165377783	1	0	2	10.1093/llc/fqn031
2165576411	1	0	0	10.1093/llc/fql042
2165628331	1	0	0	10.1093/llc/18.4.379
2166141468	1	0	0	10.1045/july2002-arlitsch
2166300517	1	1	11	10.1162/COLI_a_00173
2166642658	1	0	0	10.1080/19386389.2010.520262
2166714067	1	0	0	10.1045/september2012-mayernik
2166830886	1	0	1	10.2218/ijdc.v9i2.332
2166872747	1	8	3	10.1093/llc/fqu042
2167479471	1	0	0	10.1045/july2001-roes
2167904823	1	0	4	10.4403/jlis.it-6305
2168020421	1	0	0	
2168258059	1	0	1	10.1045/october2004-coleman
2168297987	1	0	7	10.1045/march2015-hienert
2168547935	1	0	28	
2168581589	1	0	1	10.1023/A:1016174116399
2168628252	1	0	1	10.1162/COLI_a_00196
2168653510	1	1	0	10.1093/llc/fql019
2168824104	1	0	0	10.1093/llc/fqh051
2169252642	1	0	0	10.4403/jlis.it-4663
2170022107	1	0	0	10.1162/089120100561755
2170349856	1	0	13	10.2218/ijdc.v8i2.277
2170801730	1	0	2	10.1007/s00799-004-0110-z
2170839734	1	15	7	10.1162/089120101300346813
2170939614	1	2	1	10.2218/ijdc.v7i1.223
2171230211	1	6	0	10.1007/s10579-004-0233-2
2171528089	1	0	0	10.1045/july2005-griffin
2171538950	1	2	1	10.1045/february2002-birmingham
2171553518	1	0	0	10.4995/var.2013.4275
2171674491	1	31	4	10.1007/s00799-005-0123-2
2172090160	1	22	0	10.1162/089120105774321127
2172204930	1	0	0	10.4995/var.2011.4545
2172210022	1	7	1	
2173160936	1	0	0	10.1300/J517v08n01_02
2174629367	1	0	0	10.1007/s00799-016-0170-x
2176349895	1	11	0	
2176683767	1	12	0	10.1162/coli.07-034-R2
2177639466	1	0	0	10.1007/s00799-004-0080-1
2178665133	1	5	0	10.1093/llc/fqp039
2178857438	1	0	0	
2180614188	1	0	0	10.1093/llc/16.1.45
2180872180	1	0	0	10.1007/s00799-011-0069-5
2181880174	1	3	0	10.1045/may2008-monnich
2183002571	1	0	0	10.1093/llc/fqt037
2183126776	1	0	0	10.1162/coli.2009.35.4.35405
2183168992	1	0	0	10.1007/s007999900020
2183547266	1	0	0	10.1007/s00799-014-0131-1
2183896450	1	0	0	10.1093/llc/fqu058
2183943736	1	0	0	10.1162/coli.2006.32.3.443
2184193832	1	0	0	10.1023/A:1002661023178
2184212306	1	0	0	10.1093/llc/fqm023
2184280040	1	0	0	10.1093/llc/fqu050
2184678419	1	0	0	10.1045/march2005-kraan
2185692650	1	0	0	10.1007/s00799-007-0024-7
2185995350	1	0	0	10.1007/s00799-006-0003-4
2186350595	1	0	0	10.1045/march2015-mccown
2186711519	1	1	0	10.3366/ijhac.2013.0088
2186891875	1	0	0	10.1045/october2006-king
2187002670	1	0	0	10.1162/coli.08-011-R2-07-021
2188359638	1	0	0	
2188773379	1	0	0	10.1007/s00799-006-0002-5
2189265084	1	0	0	10.1045/april2000-mistlebauer
2189366009	1	0	0	10.1093/llc/fqv011
2189433889	1	0	0	
2189663021	1	0	0	10.1023/A:1022657227889
2190988271	1	2	0	10.1076/jqul.8.3.165.4101
2191886557	1	0	0	10.1162/0891201042544866
2192286949	1	0	0	10.1045/october2006-vandesompel
2196669631	1	0	0	10.1045/november2005-bartolo
2199746976	1	0	0	10.1007/s00799-012-0096-x
2201110284	1	0	0	10.1080/09296174.2011.583405
2203698455	1	0	0	10.1007/s10579-004-1906-6
2212991594	1	0	0	10.1045/november14-holub
2214095019	1	9	1	10.1007/s00799-007-0021-x
2214276702	1	22	0	10.1045/july2002-coleman
2217516311	1	16	8	
2225026170	1	0	0	10.1162/coli.2008.34.2.193
2226292825	1	0	0	10.1045/july2000-staples
2226851290	1	0	1	10.1162/COLI_a_00148
2226986480	1	0	0	10.1045/january2010-holley
2227786163	1	0	0	10.1045/november2007-rieh
2229976140	1	0	0	10.1162/coli_a_00338
2231418745	1	0	0	10.1162/COLI_a_00218
2234547888	1	0	0	10.1162/coli_a_00322
2240892562	1	0	0	10.1007/s00799-017-0226-6
2244805890	1	0	0	
2245805507	1	0	0	10.1162/coli.2006.32.2.263
2247759766	1	0	0	10.1045/november2003-lieder
2248297494	1	0	0	10.1007/s00799-005-0117-0
2248605503	1	10	4	10.1162/coli.2010.36.2.36201
2249004193	1	0	5	10.1080/09296174.2012.714531
2250040473	1	0	0	10.1045/december2004-vandesompel
2252449545	1	0	0	10.1162/coli.08-022-R2-06-26
2252508855	1	0	2	10.1093/llc/17.4.401
2252773188	1	0	0	10.1045/april2001-maly
2253133642	1	0	3	10.1045/april2006-miller
2253191408	1	0	0	10.1080/19386389.2012.661689
2253228469	1	0	0	10.1007/s00799-006-0006-1
2253311631	1	0	0	10.1162/COLI_a_00192
2253739935	1	0	0	10.1080/09296170600892538
2253949386	1	0	0	
2254015198	1	0	0	10.1093/llc/fqn012
2254553717	1	0	0	10.1045/july2006-brancolini
2254705558	1	0	0	10.1080/09296174.2013.799918
2254860479	1	3	0	10.2218/ijdc.v6i2.193
2256201575	1	0	0	10.1007/s10579-004-0755-7
2256335137	1	0	0	10.1093/llc/fqu057
2256636633	1	0	0	10.1093/llc/fqp010
2256756226	1	0	0	10.3366/E1753854809000317
2256966194	1	0	0	10.2218/ijdc.v6i1.174
2257025060	1	0	0	10.1093/llc/fqs018
2257412782	1	0	0	10.1045/september2006-choi
2257814352	1	0	0	10.1045/january2011-klump
2257935937	1	0	0	10.1093/llc/fqt024
2258368913	1	0	0	10.1045/march2007-altman
2258632851	1	0	0	10.2218/ijdc.v8i2.263
2258981218	1	0	0	10.1007/PL00021477
2259111539	1	0	0	10.1007/s00799-014-0127-x
2259607704	1	0	0	10.1076/0929-6174(200008)07:02;1-Z;FT115
2259733325	1	0	0	10.1007/s00799-015-0167-x
2260728300	1	0	0	10.1023/A:1021814530952
2261211829	1	0	0	10.1007/s00799-018-0258-6
2261650124	1	0	0	
2261878461	1	0	0	
2262357836	1	33	0	10.1007/s00799-016-0196-0
2262710118	1	0	0	10.1080/09296174.2013.830549
2262730266	1	1	0	10.1162/COLI_a_00142
2262891790	1	0	0	10.1045/june2003-paskin
2263252675	1	0	0	10.1023/A:1017556818634
2263435685	1	0	0	10.2218/ijdc.v6i2.204
2263671739	1	0	0	10.1162/COLI_a_00232
2264082536	1	0	0	10.1093/llc/fqp027
2264127992	1	0	0	
2264185698	1	0	0	10.1007/s00799-003-0073-5
2264539988	1	0	0	10.1162/0891201041850885
2264579188	1	0	0	
2264738811	1	5	0	10.1007/s00799-003-0065-5
2264949490	1	3	0	10.3366/ijhac.2009.0007
2265795773	1	0	0	10.1045/april2004-mcgovern
2266589555	1	0	0	10.1045/november2012-beaudoin1
2266605482	1	0	0	10.1045/march2008-pearce
2267408179	1	0	0	10.1045/july2002-martin
2267464066	1	0	0	10.2218/ijdc.v3i2.59
2267479015	1	0	0	10.1093/llc/fql023
2267533082	1	0	0	10.2218/ijdc.v4i3.126
2267755253	1	0	0	10.1076/jqul.7.3.189.4114
2268023753	1	0	0	10.3366/ijhac.2012.0044
2268065235	1	0	0	10.1045/march2003-gibbons
2268329338	1	2	0	10.2218/ijdc.v2i2.35
2268426129	1	0	0	10.1045/november2001-zia
2268512394	1	0	0	10.1045/march2005-vanveen
2268547524	1	5	0	10.2218/ijdc.v2i1.13
2268553118	1	0	0	10.1093/llc/18.4.389
2268597668	1	0	0	10.1162/COLI_a_00230
2268650940	1	0	0	10.1080/19386389.2012.699829
2268782283	1	0	0	
2269852826	1	0	0	10.1045/may2011-vanderknijff
2270055398	1	0	0	10.1093/llc/fqi046
2270125729	1	0	0	10.1162/coli.2006.32.1.13
2270243185	1	0	0	10.1162/089120101750300535
2270443521	1	0	0	10.1076/jqul.10.2.159.16715
2271366081	1	0	0	10.1162/coli.2008.07-004-R2-06-57
2271536069	1	0	0	10.1080/09296170802159488
2271672416	1	0	0	10.1093/llc/16.3.265
2271954926	1	0	0	10.1093/llc/fqq007
2272842716	1	0	0	10.1093/llc/fqm040
2272977179	1	3	0	10.1162/coli_a_00015
2273484152	1	0	0	10.1007/s00799-003-0056-6
2273606026	1	0	0	10.1093/llc/fqt021
2273646721	1	0	0	10.1162/coli_a_00010
2273775466	1	0	0	10.1007/s00799-014-0118-y
2274158731	1	0	0	10.1093/llc/fqw012
2274613125	1	0	0	10.1080/09296170903211469
2274864312	1	0	0	10.1076/0929-6174(200008)07:02;1-z;ft073
2275592971	1	0	0	10.1162/coli.2009.35.4.35409
2275957045	1	0	1	10.2218/ijdc.v4i2.94
2276056090	1	0	0	10.1045/october2001-featured.collection
2276085743	1	0	0	10.1045/november2010-adamick
2276640084	1	0	0	10.1093/llc/18.2.139
2277058520	1	0	0	10.1045/december2002-masanes
2277615675	1	0	0	10.1162/0891201041850894
2277757261	1	0	0	10.2218/ijdc.v6i2.191
2277823641	1	0	0	10.1162/coli.2009.35.4.35404
2278481197	1	1	0	10.1080/09296174.2013.830552
2279068994	1	0	0	10.1045/july2016-paakkonen
2279199960	1	0	0	10.1023/A:1017563931115
2279349064	1	0	0	
2279402248	1	0	0	10.1007/s00799-004-0112-x
2279544442	1	0	0	10.1162/COLI_a_00204
2279652442	1	0	0	10.1093/llc/fqv046
2280152712	1	0	0	10.1162/coli.2007.33.1.147
2280692962	1	0	0	10.1045/september2009-steinhart
2281020455	1	24	0	10.1162/coli_a_00036
2281254853	1	0	0	10.1007/s00799-008-0048-7
2281270100	1	0	0	10.1045/may2013-jett
2281475439	1	0	0	10.1007/s00799-007-0022-9
2282150282	1	0	0	10.1162/COLI_a_00072
2282336918	1	0	0	10.4995/var.2018.6831
2282983423	1	0	0	10.1162/coli.06-78-prep14
2283130130	1	0	0	10.1162/089120104323093294
2283214790	1	0	0	10.2218/ijdc.v10i1.347
2283546217	1	0	0	10.1093/llc/fqi050
2284132727	1	0	0	10.1045/january2003-mitchell
2284155916	1	0	0	10.1093/llc/fqi026
2284303751	1	0	0	10.1162/089120104323093267
2284364429	1	0	0	10.1045/september2009-papadakis
2284428535	1	0	0	10.1045/june2003-urquhart
2284630359	1	0	0	10.1045/november2015-tkaczyk
2284673950	1	0	0	10.1162/coli.2006.32.4.471
2284922225	1	0	0	10.1093/llc/fqs070
2286154164	1	0	0	10.1162/coli.2006.32.2.223
2286213769	1	0	0	10.1162/0891201054223986
2287147586	1	0	0	10.4995/var.2016.4191
2287519757	1	0	0	10.1045/july2004-ross
2287684981	1	0	0	10.1162/COLI_a_00287
2288447281	1	0	0	10.1080/09296170802159512
2288800210	1	0	0	10.1080/09296174.2016.1169847
2288864436	1	1	0	10.1023/A:1021855607270
2289097553	1	0	0	10.1093/llc/fqm041
2289247324	1	0	0	10.1007/s00799-015-0149-z
2289316586	1	0	0	10.1007/s00799-004-0085-9
2289392767	1	0	0	10.1045/october2005-ozek
2289985147	1	0	0	
2291151947	1	0	0	10.1162/0891201053630318
2291391101	1	0	0	10.1045/september2009-ooghe
2291462655	1	0	0	10.3389/fdigh.2017.00021
2291625523	1	0	0	10.1045/september2010-ternier
2291635847	1	0	0	10.1023/A:1002439708427
2291701062	1	0	0	10.1045/may2013-gray
2291711643	1	0	0	10.1045/july2001-pisciotta
2291854838	1	0	0	
2291963777	1	3	0	10.2218/ijdc.v8i2.282
2292463906	1	0	0	10.2218/ijdc.v4i3.125
2292809381	1	0	19	10.1007/s00799-014-0111-5
2293486942	1	0	2	10.1080/09296174.2013.856132
2293758917	1	0	0	
2293768669	1	0	0	10.1162/coli.2007.33.3.437
2293946825	1	0	0	10.1045/september2008-markey
2294262627	1	9	21	10.1162/089120101753342626
2294387315	1	0	0	10.2218/ijdc.v2i1.20
2294518438	1	0	0	10.1007/s00799-007-0008-7
2294620251	1	0	0	
2294681346	1	0	0	10.1162/COLI_a_00150
2294736184	1	0	0	10.1045/december2001-suleman
2295213518	1	0	0	10.1007/s00799-004-0088-6
2295276277	1	0	0	10.1162/coli_a_00335
2295563431	1	0	0	10.1080/09296174.2011.608604
2295703034	1	0	0	10.1162/089120102762671936
2295819372	1	0	0	10.1093/llc/17.3.267
2296013289	1	0	0	10.1162/coli_a_00007
2296014334	1	0	0	10.1162/coli_a_00013
2296058643	1	0	0	10.1045/december2006-downie
2296088516	1	0	0	
2296433519	1	0	0	10.1093/llc/fqt038
2296485928	1	0	0	
2296769884	1	0	0	10.1045/january2002-nelson
2296881200	1	21	0	10.1093/llc/fql022
2297137999	1	0	3	10.1093/llc/fqv040
2297198303	1	0	0	10.1045/december2005-nelson
2298127750	1	0	0	10.1162/089120101317066131
2299334711	1	1	3	10.1162/COLI_a_00225
2300394321	1	0	0	10.1162/COLI_a_00088
2301763536	1	0	0	10.1162/COLI_a_00207
2301785739	1	0	0	10.1093/llc/fqn019
2302993077	1	0	0	10.1162/089120101300346822
2305287316	1	0	0	10.3366/ijhac.2014.0104
2305478093	1	0	0	10.1045/may2009-arms
2306197996	1	0	0	10.2218/ijdc.v2i2.26
2307325935	1	0	0	10.1093/llc/18.2.117
2307346263	1	0	0	10.4403/jlis.it-5493
2308770664	1	0	0	10.1045/may2007-yakel
2310260324	1	0	0	10.1045/january2011-crosas
2310548950	1	0	0	10.1045/may2007-lally
2311538071	1	0	0	10.1007/s00799-004-0087-7
2312929482	1	25	0	10.1162/coli.2007.33.3.305
2313713951	1	0	0	10.1162/0891201042544929
2314900073	1	0	0	10.1080/09296170903395890
2314943847	1	0	0	10.1045/january2008-smith
2315944147	1	0	0	10.1023/A:1002609006340
2320233156	1	0	0	10.1045/november14-fedoryszak
2320414704	1	0	0	10.1080/09296174.2013.799917
2320882151	1	0	0	10.2218/ijdc.v8i2.278
2321289163	1	0	0	10.1162/COLI_a_00261
2323282613	1	0	0	10.1007/s00799-015-0151-5
2323645800	1	0	0	10.1080/09296174.2014.974458
2324637302	1	0	0	10.1023/A:1002459020102
2325001673	1	0	0	
2325553602	1	15	2	10.1093/llc/fqq021
2325727377	1	0	0	10.1007/s00799-016-0185-3
2325989987	1	70	0	10.2218/ijdc.v8i1.251
2326021316	1	0	0	10.1162/COLI_a_00206
2326095403	1	0	0	10.1007/s00799-007-0011-z
2326119785	1	0	0	10.1045/may2009-marill
2328868160	1	0	1	10.1093/llc/fqh046
2329438925	1	0	0	10.1045/may2005-wilson
2331698990	1	0	0	10.1045/november14-beel
2332943239	1	0	0	10.1162/coli_c_00031
2332953317	1	0	0	10.2218/ijdc.v3i2.62
2334013011	1	0	0	10.1045/february2003-lankes
2334494472	1	0	0	10.1045/september2004-coyle
2335694361	1	0	0	10.1045/september2013-kern
2335900268	1	0	0	10.1093/llc/fqr018
2336074959	1	0	1	10.1162/089120101317066113
2336082582	1	0	0	10.1093/llc/16.4.375
2336193879	1	0	0	10.1045/january2013-houghton
2336437083	1	1	0	10.1162/089120100561737
2336496866	1	0	0	10.1093/llc/fqi066
2336553150	1	0	0	
2336706808	1	0	0	10.1023/A:1014368121689
2336795414	1	0	0	10.2218/ijdc.v10i2.329
2336970112	1	0	0	10.1162/COLI_a_00276
2337037342	1	0	0	10.1045/december2003-connaway
2337105409	1	0	1	10.2218/ijdc.v10i1.370
2337167360	1	0	0	10.1093/llc/fqr017
2337422632	1	0	0	
2337854958	1	1	0	10.2218/ijdc.v10i1.367
2337882954	1	0	0	10.1093/llc/fqp015
2338299047	1	33	0	
2338331468	1	0	0	10.1162/0891201041850876
2338482571	1	0	0	10.1093/llc/19.4.509
2338651367	1	0	0	10.2218/ijdc.v5i1.151
2338998475	1	0	0	
2339103836	1	0	0	10.1162/0891201054223968
2339265963	1	0	0	10.1007/s00799-014-0132-0
2339385329	1	0	0	
2339759347	1	0	0	10.1080/19386389.2010.524862
2339938738	1	0	0	10.1045/july2008-hagedorn
2340508389	1	0	0	10.1080/09296170902734156
2340581292	1	4	2	
2340610313	1	0	0	10.1045/november2008-zuber
2340644148	1	0	0	10.1045/april2006-devorsey
2340766814	1	0	0	10.1093/llc/fqq013
2340830750	1	0	0	10.2218/ijdc.v11i1.428
2340919015	1	0	1	10.1076/jqul.9.1.1.8480
2341133159	1	0	0	10.2218/ijdc.v4i1.83
2341530890	1	0	0	10.1080/09296174.2013.799911
2341651440	1	0	0	10.1162/coli.09-032-R1-08-034
2341909689	1	0	0	10.1023/A:1025775401524
2342072477	1	0	0	
2342189391	1	0	0	10.2218/ijdc.v9i2.267
2342228902	1	0	0	10.1162/089120102760173652
2342373739	1	0	0	10.1007/s00799-014-0117-z
2343336173	1	0	0	10.1007/s00799-008-0037-x
2344082261	1	0	0	10.1045/december2006-manduca
23457074	1	0	4	10.1162/COLI_a_00087
2355098227	1	0	0	10.1093/llc/fqr004
2360960734	1	0	0	10.1045/june2000-hughes
2366946884	1	0	0	10.1007/s00799-007-0020-y
2367859402	1	0	0	10.4995/var.2013.4356
2374645276	1	0	0	10.1007/s00799-004-0091-y
2378090095	1	3	6	10.1162/089120103322711578
2379829424	1	0	0	10.1162/coli_a_00038
2387971491	1	0	0	10.1093/llc/fqt033
2393532783	1	0	0	10.2218/ijdc.v6i1.175
2394063218	1	0	0	10.1162/coli.2006.32.4.527
2394549901	1	0	2	10.1162/coli.2008.34.2.225
2394550273	1	0	0	10.1162/COLI_a_00158
2394782219	1	0	0	10.1023/A:1025729107628
2394882129	1	0	0	10.2218/ijdc.v8i1.238
2395134629	1	0	0	10.1007/s00799-008-0039-8
2395438714	1	0	0	
2395475834	1	0	0	10.2218/ijdc.v5i1.153
2395504670	1	0	0	10.1045/january2002-arms
2395563844	1	0	0	10.2218/ijdc.v10i1.348
2395863644	1	0	0	10.1045/november2005-kastens
2395872067	1	0	0	10.1045/september2012-vermaaten
2395873439	1	0	0	10.1007/s00799-007-0028-3
2395972555	1	0	0	
2396118296	1	0	0	10.1076/jqul.9.3.261.14121
2396177162	1	0	0	10.1162/COLI_a_00200
2396190810	1	0	0	10.2218/ijdc.v6i1.176
2396257610	1	0	0	10.1162/coli_a_00002
2396282724	1	0	1	10.1093/llc/fqm021
2396403374	1	0	0	10.1045/march2005-hyatt
2396434033	1	0	0	10.1162/coli.2010.36.1.36101
2396546663	1	0	0	10.1007/s00799-003-0071-7
2396649292	1	0	0	10.1023/A:1014348124664
2396826362	1	0	0	10.1093/llc/fqp037
2396898909	1	0	0	10.1007/s00799-012-0087-y
2396932841	1	0	4	10.1045/april2001-heery
2397008641	1	0	0	10.2218/ijdc.v6i2.206
2397060564	1	0	0	
2397357326	1	0	0	10.1093/llc/fqm042
2397451402	1	0	0	10.1093/llc/fqp020
2397621880	1	0	0	10.1007/s00799-004-0106-8
2397679112	1	0	1	10.1162/COLI_a_00052
2397706671	1	0	0	10.1023/A:1021818600001
2397794542	1	0	0	10.1016/j.serrev.2006.03.001
2397890110	1	0	1	10.4403/jlis.it-4539
2397908516	1	0	2	10.1007/s00799-014-0112-4
2398031824	1	0	0	10.1162/0891201054223977
2398069006	1	0	0	10.1045/february2000-pritcher
2398074016	1	0	0	10.1093/llc/fqn030
2398099212	1	0	0	10.1045/july2012-bhatia
2398099852	1	0	0	10.1162/coli.2007.33.4.469
2398184697	1	0	0	10.1007/s00799-004-0099-3
2398269865	1	0	4	10.1080/09296174.2014.944327
2398310990	1	0	1	
2398337919	1	0	0	10.1080/19386380903405124
2398347187	1	0	0	10.1045/january2017-samuel
2398418791	1	0	1	10.3366/ijhac.2011.0008
2398419799	1	0	0	10.1045/october2003-king
2398495595	1	0	0	10.1080/19386389.2011.544997
2398506698	1	0	5	10.2218/ijdc.v6i1.171
2398599889	1	0	0	10.1023/A:1002027622271
2398612575	1	0	0	10.2218/ijdc.v3i1.53
2398673237	1	0	0	10.1093/llc/fqr006
2398797370	1	0	0	
2398901185	1	0	0	10.1045/january2007-sale
2398915485	1	0	0	10.1080/09296170802514138
2398938478	1	0	1	10.1045/july2010-markey
2398987097	1	0	0	10.1045/july2002-choudhury
2399013353	1	0	0	10.1045/may2002-wright
2399036105	1	0	0	
2399040898	1	0	0	10.2218/ijdc.v9i1.312
2399053025	1	0	2	10.1007/s00799-015-0164-0
2399087565	1	0	0	10.1093/llc/15.3.339
2399254397	1	0	0	10.1023/A:1002407003264
2399437321	1	0	0	10.1045/november2009-rehak
2399476732	1	0	0	10.1093/llc/16.3.299
2399502798	1	0	0	10.1162/COLI_a_00124
2399559309	1	0	0	10.2218/ijdc.v8i1.258
2399599277	1	0	1	
2399681293	1	0	0	10.1162/0891201041850911
2399910147	1	0	0	10.1162/coli.2008.34.1.35
2399919230	1	0	0	10.1162/coli.2009.35.1.111
2400036303	1	0	0	10.1007/s00799-012-0081-4
2400100294	1	0	1	10.2218/ijdc.v5i1.141
2400127256	1	3	0	10.1045/february2006-arms
2400151693	1	0	0	10.1162/089120102760275992
2400244588	1	0	2	10.1080/09296170903211519
2400396539	1	0	0	10.1045/april2005-alvite
2400431164	1	0	0	
2400440157	1	0	1	10.1045/november2011-allen
2400506550	1	0	0	10.1007/s00799-013-0103-x
2400599015	1	0	0	10.2218/ijdc.v3i1.46
2400682813	1	0	0	10.1007/s00799-008-0045-x
2400700285	1	0	1	10.1093/llc/fqt032
2400909747	1	0	0	10.1093/llc/fqv062
2400976137	1	0	0	10.1162/COLI_a_00198
2401148073	1	0	0	10.1162/COLI_a_00145
2401151160	1	0	0	10.1162/COLI_a_00174
2401259812	1	0	0	10.1162/089120103322145306
2401306152	1	0	2	10.2218/ijdc.v6i2.194
2401306940	1	0	0	10.1093/llc/fql034
2401357676	1	0	0	10.1045/october2001-boyack
2401481696	1	0	0	
2401578948	1	0	0	10.1007/s00799-009-0050-8
2401857412	1	0	0	10.1093/llc/fqi034
2401863290	1	0	0	10.1093/llc/fqu030
2401890073	1	0	0	10.1045/september2000-brack
2401920350	1	0	0	10.1045/march2012‐niu2
2402001973	1	0	0	10.1007/s00799-007-0010-0
2402066702	1	0	2	10.1080/19386380903405090
2402131627	1	0	0	10.1162/COLI_a_00096
2402168944	1	0	0	10.1162/coli.2007.33.4.493
2402194820	1	0	0	10.2218/ijdc.v1i1.5
2402624777	1	0	0	10.1093/llc/fqv070
2402636476	1	0	1	10.2218/ijdc.v7i2.231
2402648515	1	0	0	10.1080/19386389.2011.545001
2402677432	1	0	1	10.1162/COLI_a_00222
2402719808	1	0	1	10.1045/february2004-davis
2402899027	1	0	6	10.1023/A:1002644326332
2402963424	1	0	0	
2402984584	1	0	0	10.1093/llc/fqw051
2403174921	1	0	0	10.1045/september2000-powell
2403279033	1	0	0	10.1007/s007990000036
2403279357	1	0	0	
2403384790	1	0	0	
2403388219	1	0	0	10.2218/ijdc.v3i1.43
2403480486	1	0	0	10.2218/ijdc.v5i1.145
2403660944	1	0	0	10.1080/09296174.2012.754601
2403925219	1	0	0	10.1162/089120101750300490
2404065593	1	0	0	10.1045/october2005-johnston
2404329716	1	0	1	10.2218/ijdc.v9i2.331
2404358816	1	0	14	10.1045/november2008-aschenbrenner
2404373280	1	0	0	10.1162/COLI_a_00139
2404546061	1	0	1	10.1093/llc/fqs047
2404596224	1	0	0	10.1045/january2017-nuest
2404757744	1	0	0	10.1080/09296170802514153
2404798394	1	0	0	10.1045/may2007-henty
2404858600	1	0	0	10.1045/january2001-warnick
2404986402	1	0	0	10.1162/089120104773633394
2405121987	1	0	0	10.1093/llc/fqv048
2405276690	1	0	0	10.1007/PL00021474
2405313958	1	4	0	10.1093/llc/fqv072
2405336957	1	0	0	10.3389/fdigh.2014.00001
2405390125	1	0	0	10.1045/march2001-zia
2405403793	1	0	0	10.1080/09296174.2014.1001636
2405421565	1	0	0	10.1093/llc/fqm045
2405438722	1	0	1	10.1045/may2011-yuanli
2405508991	1	0	0	10.2218/ijdc.v1i1.4
2405783994	1	0	0	10.4995/var.2016.6319
2405830443	1	0	0	10.1045/january2011-michener
2405913802	1	0	0	10.1023/A:1002486301447
2405925840	1	0	0	10.1007/s00799-016-0207-1
2405980070	1	0	0	10.1080/09296170701514189
2406022780	1	0	0	10.1007/s00799-005-0130-3
2406025588	1	0	0	10.2218/ijdc.v4i3.115
2406044857	1	0	0	10.2218/ijdc.v7i1.213
2406106092	1	0	0	10.1162/COLI_a_00092
2406315186	1	0	0	
2406326920	1	0	0	10.1080/10911360802087325
2406531942	1	0	0	10.1162/COLI_a_00099
2406623162	1	0	0	10.1093/llc/fqi024
2406636377	1	0	0	10.1045/january2006-guy
2406734151	1	0	1	10.1007/978-3-642-34399-5_2
2406884776	1	0	0	10.1080/19386389.2012.700606
2406984330	1	0	0	10.2218/ijdc.v6i1.177
2407041124	1	0	0	
2407063585	1	0	0	10.1007/s00799-016-0178-2
2407103852	1	0	0	10.1080/19386389.2011.570655
2407272238	1	0	0	10.2218/ijdc.v9i1.301
2407344301	1	0	0	10.1007/s00799-004-0113-9
2407478184	1	0	3	10.1023/A:1002463718479
2407554726	1	0	2	10.1023/A:1020260012525
