id	doi	level	outgoing	incoming
84949439257	10.1080/13569783.2015.1092863	1	0	0
84949439804	10.1080/13569783.2015.1092864	1	0	0
84949444569	10.1080/13569783.2015.1073582	1	0	0
84949447963	10.1080/13569783.2015.1092862	1	0	0
84949450042	10.1080/13569783.2015.1068108	1	1	1
84949462052	10.1080/13569783.2015.1065724	1	0	0
84949462746	10.1080/13569783.2015.1092865	1	0	0
84949468667	10.1080/13569783.2015.1065725	1	0	0
84949474299	10.1080/13569783.2015.1073581	1	3	0
84949475648	10.1080/13569783.2015.1065723	1	4	2
84949479993	10.1080/13569783.2015.1070663	1	2	0
84947442869	10.1007/s10579-015-9323-6	1	42	2
84947557498	10.1145/2822899	1	24	10
84947565842	10.1145/2795233	1	21	6
84947576883	10.1145/2770877	1	36	7
84947611179	10.1145/2786760	1	8	7
84946926087	10.1007/s10579-015-9321-8	1	26	12
84948832006	10.1093/llc/fqt031	1	16	18
84949751796	10.1007/s10579-015-9326-3	1	8	10
84950241914	10.1007/s10579-015-9324-5	1	30	2
84954319199	10.1007/s10579-013-9244-1	1	46	28
84955253092	10.1007/s10579-015-9325-4	1	22	8
84953404314	10.1007/s10579-015-9333-4	1	2	6
84953406818	10.1007/s10579-015-9331-6	1	42	6
84953449695	10.1007/s10579-015-9334-3	1	16	0
84953898043	10.1145/2835495	1	21	8
84954170687	10.1007/s10579-015-9330-7	1	36	18
84957546273	10.1007/s10579-016-9340-0	1	30	16
84957565438	10.1007/s10579-016-9338-7	1	48	12
84957580344	10.1007/s10579-015-9329-0	1	52	4
84957605897	10.1007/s10579-016-9343-x	1	38	12
84957642496	10.1007/s10579-016-9342-y	1	26	0
84957656590	10.1007/s10579-016-9336-9	1	54	14
84957676334	10.1007/s10579-016-9337-8	1	12	2
84957953727	10.1007/s10579-013-9253-0	1	20	2
84957711180	10.1007/s10579-016-9335-x	1	6	6
84957960753	10.1007/s10579-016-9344-9	1	74	16
84957962382	10.1007/s10579-014-9266-3	1	2	8
84957950463	10.1007/s10579-014-9263-6	1	18	16
84957973509	10.1007/s10579-016-9345-8	1	32	2
84958056979	10.1007/s10579-014-9268-1	1	14	20
84958742474	10.1007/s10579-015-9332-5	1	2	18
84958753956	10.1007/s10579-015-9328-1	1	36	78
84958766991	10.1007/s10579-015-9319-2	1	44	40
84958767019	10.1007/s10579-015-9318-3	1	60	14
84958773548	10.1007/s10579-015-9313-8	1	28	12
84959129638	10.1007/s10579-016-9339-6	1	20	2
84960074887	10.1080/13569783.2015.1127146	1	0	1
84960083693	10.1080/13569783.2015.1127144	1	7	1
84960084152	10.1080/13569783.2015.1127152	1	0	0
84960084738	10.1080/13569783.2015.1127145	1	0	0
84960090229	10.1080/13569783.2015.1127150	1	0	0
84960093924	10.1080/13569783.2015.1127153	1	6	3
84960103185	10.1080/13569783.2015.1126174	1	4	4
84960106236	10.1080/13569783.2015.1127151	1	0	1
84960108100	10.1080/13569783.2015.1126173	1	4	2
84960109669	10.1080/13569783.2015.1127149	1	1	1
84960125415	10.1080/13569783.2015.1126172	1	5	2
84960156167	10.1080/13569783.2015.1127148	1	0	0
84960156187	10.1080/13569783.2015.1127147	1	2	1
84960158670	10.1080/13569783.2015.1127142	1	7	0
84960193066	10.1080/13569783.2015.1127143	1	0	1
84960193159	10.1080/13569783.2015.1127141	1	1	0
84960445405	10.1007/s10579-016-9347-6	1	74	14
84961209176	10.1007/s10579-016-9350-y	1	34	16
84961242030	10.1145/2810040	1	6	2
84960950065	10.1145/2812814	1	29	16
84961777963	10.1007/s10579-016-9348-5	1	18	12
84962175870	10.1007/s10579-016-9351-x	1	48	14
84964587112	10.1145/2827856	1	14	5
84962132494	10.1007/s10579-016-9352-9	1	8	12
84968548380	10.1007/s10579-016-9357-4	1	56	12
84969753045	10.1007/s10579-016-9355-6	1	52	8
84969791911	10.1007/s10579-016-9353-8	1	16	0
84969916617	10.1080/13569783.2016.1157016	1	3	2
84969916681	10.1080/13569783.2016.1155409	1	2	0
84969921475	10.1080/13569783.2016.1155408	1	4	6
84969921578	10.1080/13569783.2016.1155439	1	0	0
84973878617	10.1145/2875428	1	24	9
84974577906	10.1145/2891416	1	6	10
84974657790	10.1093/llc/fqv046	1	6	13
84974657983	10.1093/llc/fqu052	1	6	2
84974658505	10.1093/llc/fqv015	1	3	8
84974659898	10.1093/llc/fqu049	1	0	1
84974660193	10.1093/llc/fqv043	1	1	5
84974660203	10.1093/llc/fqu057	1	4	24
84974661597	10.1093/llc/fqu062	1	21	0
84974665870	10.1093/llc/fqu047	1	17	4
84974665899	10.1093/llc/fqu034	1	13	1
84974665901	10.1093/llc/fqu071	1	6	0
84974666954	10.1093/llc/fqu027	1	0	3
84974666989	10.1093/llc/fqu011	1	4	0
84974667610	10.1093/llc/fqv044	1	6	2
84974667612	10.1093/llc/fqt036	1	6	4
84974668162	10.1093/llc/fqv051	1	2	2
84974668182	10.1093/llc/fqt030	1	3	2
84974670879	10.1093/llc/fqu044	1	26	0
84974674552	10.1093/llc/fqu061	1	25	0
84974674562	10.1093/llc/fqv042	1	0	5
84974676894	10.1093/llc/fqu043	1	26	4
84974678432	10.1093/llc/fqt068	1	14	0
84974678570	10.1093/llc/fqt041	1	3	1
84974681677	10.1093/llc/fqu009	1	12	0
84974681716	10.1093/llc/fqu066	1	19	7
84974683557	10.1093/llc/fqu008	1	9	1
84974686210	10.1093/llc/fqu006	1	19	1
84974686961	10.1093/llc/fqv006	1	14	3
84974687069	10.1093/llc/fqt045	1	1	3
84974687513	10.1093/llc/fqu001	1	8	2
84974687843	10.1093/llc/fqu002	1	13	3
84974691658	10.1093/llc/fqv041	1	4	0
84974693484	10.1093/llc/fqu059	1	10	0
84974694707	10.1093/llc/fqu051	1	15	0
84974695591	10.1093/llc/fqu073	1	12	1
84974696001	10.1093/llc/fqu064	1	22	17
84974696040	10.1093/llc/fqt063	1	18	13
84974696047	10.1093/llc/fqv039	1	11	1
84974696087	10.1093/llc/fqu032	1	5	2
84974697625	10.1093/llc/fqv005	1	11	3
84974697632	10.1093/llc/fqu014	1	7	6
84974697673	10.1093/llc/fqu039	1	14	3
84974698866	10.1093/llc/fqv013	1	12	8
84974705181	10.1093/llc/fqv045	1	3	4
84974705279	10.1093/llc/fqu069	1	10	0
84974705317	10.1093/llc/fqu065	1	0	0
84974706800	10.1093/llc/fqt065	1	9	3
84974707199	10.1093/llc/fqt044	1	12	7
84974707281	10.1093/llc/fqv008	1	2	0
84974707313	10.1093/llc/fqv057	1	0	1
84974708388	10.1093/llc/fqu013	1	8	0
84974710264	10.1093/llc/fqu068	1	12	2
84974715454	10.1093/llc/fqu060	1	9	0
84974715551	10.1093/llc/fqt069	1	6	1
84974715559	10.1093/llc/fqt033	1	25	3
84974716060	10.1093/llc/fqv048	1	9	1
84974717491	10.1093/llc/fqu058	1	10	4
84974718791	10.1093/llc/fqv049	1	6	5
84974718854	10.1093/llc/fqt054	1	0	3
84974718917	10.1093/llc/fqv040	1	11	9
84974720031	10.1093/llc/fqv007	1	1	0
84974720094	10.1093/llc/fqs066	1	6	3
84974721001	10.1093/llc/fqu007	1	6	4
84974722352	10.1093/llc/fqt037	1	5	8
84974722363	10.1093/llc/fqt066	1	25	31
84974722409	10.1093/llc/fqu033	1	20	1
84974725148	10.1093/llc/fqv014	1	1	1
84974725294	10.1093/llc/fqu029	1	7	0
84974725333	10.1093/llc/fqt035	1	2	1
84974726320	10.1093/llc/fqv052	1	17	8
84974727311	10.1093/llc/fqv047	1	6	2
84974727335	10.1093/llc/fqu038	1	25	3
84974728130	10.1093/llc/fqu004	1	10	1
84974728159	10.1093/llc/fqv029	1	0	1
84974731019	10.1093/llc/fqu035	1	13	3
84974731204	10.1093/llc/fqt023	1	3	0
84974731229	10.1093/llc/fqt047	1	23	27
84974731237	10.1093/llc/fqu063	1	12	2
84974731265	10.1093/llc/fqu045	1	1	0
84974731274	10.1093/llc/fqt067	1	18	20
84974733418	10.1093/llc/fqu012	1	7	1
84974734811	10.1093/llc/17.1.37	1	0	9
84974736031	10.1093/llc/fqu048	1	6	4
84974737017	10.1093/llc/fqu067	1	12	0
84974738201	10.1093/llc/fqv050	1	3	1
84969941369	10.1080/13569783.2016.1155838	1	1	0
84969962973	10.1080/13569783.2016.1155410	1	1	0
84969983942	10.1080/13569783.2016.1155441	1	0	0
84969988342	10.1080/13569783.2016.1155406	1	0	0
84970004048	10.1080/13569783.2016.1155404	1	13	12
84970021159	10.1080/13569783.2016.1155442	1	5	0
84970021802	10.1080/13569783.2016.1155407	1	6	3
84970024523	10.1080/13569783.2016.1155405	1	7	0
84970024688	10.1080/13569783.2016.1155440	1	0	0
84969888753	10.1007/s10579-016-9354-7	1	20	0
84973096952	10.1007/s10579-016-9356-5	1	0	0
84973124482	10.1007/s10579-016-9359-2	1	20	12
84973375342	10.1145/2843947	1	25	5
84974817882	10.1007/s10579-016-9360-9	1	26	0
84975686215	10.1007/s10579-016-9358-3	1	0	0
84979726162	10.1145/1434763.1434768	1	14	16
84979726361	10.1145/1434763.1434765	1	13	5
84979726751	10.1145/1434763.1434769	1	39	18
84979792192	10.1145/1957825.1957827	1	26	24
84979792261	10.1145/2307723.2307725	1	14	5
84979796596	10.1145/2533988	1	10	7
84979796643	10.1145/1613672.1613674	1	20	6
84979796781	10.1145/2362402.2362403	1	10	4
84979797968	10.1145/2597183	1	23	2
84979797981	10.1145/1841317.1841322	1	28	27
84979798086	10.1145/2499931.2499935	1	9	1
84979798577	10.1145/2532630.2532634	1	24	7
84979798607	10.1145/2532630.2532632	1	10	5
84979798736	10.1145/2037820.2037822	1	19	37
84979798801	10.1145/2499931.2499932	1	23	8
84979798825	10.1145/2583114	1	11	4
84979798826	10.1145/2399180.2399184	1	30	16
84979800414	10.1145/2160165.2160169	1	4	0
84979800444	10.1145/1367080.1367083	1	28	10
84979800890	10.1145/2597178	1	21	11
84979802436	10.1145/2160165.2160167	1	11	9
84979802453	10.1145/1551676.1551678	1	36	26
84979802663	10.1145/2442080.2442082	1	23	13
84979802715	10.1145/2399180.2399181	1	5	12
84979807166	10.1145/2362402.2362404	1	25	4
84979807196	10.1145/1921614.1921619	1	52	20
84979807585	10.1145/2442080.2442085	1	22	0
84979807586	10.1145/2442080.2442084	1	20	8
84979807597	10.1145/2037820.2037823	1	14	9
84979807656	10.1145/2558306	1	16	7
84979809753	10.1145/2583115	1	35	3
84979809756	10.1145/1434763.1434767	1	19	19
84979815245	10.1145/2037820.2037821	1	0	0
84979815251	10.1145/2001416.2001418	1	22	14
84979815298	10.1145/2538030	1	27	7
84979815309	10.1145/2460376.2460379	1	19	50
84979819078	10.1145/2499931.2499933	1	12	3
84979819095	10.1145/2001416.2001419	1	28	4
84979819171	10.1145/1613672.1613673	1	5	0
84979819240	10.1145/2050096.2050097	1	3	1
84979819322	10.1145/2160165.2160168	1	13	43
84979819353	10.1145/1551676.1551679	1	8	2
84979819367	10.1145/2629485	1	8	2
84979819387	10.1145/1921614.1921618	1	30	96
84979819540	10.1145/1841317.1841319	1	12	9
84979820273	10.1145/2160165.2160166	1	0	2
84979820291	10.1145/2307723.2307727	1	3	4
84979820322	10.1145/1921614.1921616	1	10	1
84979820348	10.1145/2626289	1	12	2
84979821577	10.1145/1434763.1434764	1	0	0
84979822683	10.1145/2460376.2460380	1	18	9
84979822692	10.1145/2460376.2460377	1	0	1
84979822710	10.1145/1841317.1841318	1	17	3
84979822845	10.1145/2535937	1	22	7
84979822865	10.1145/2460376.2460378	1	18	21
84979823363	10.1145/1367080.1367086	1	3	9
84979823412	10.1145/2611374	1	17	4
84979823471	10.1145/1434763.1434766	1	0	0
84979823697	10.1145/2069276.2069278	1	1	3
84979823975	10.1145/1367080.1367081	1	1	11
84979823981	10.1145/2611375	1	11	18
84979824722	10.1145/2532630.2512883	1	5	3
84979824728	10.1145/2399180.2399185	1	31	81
84979824803	10.1145/2611519	1	56	14
84979828317	10.1145/1957825.1957826	1	5	1
84979828514	10.1145/2069276.2069279	1	12	1
84979828610	10.1145/2001416.2001417	1	0	2
84979828895	10.1145/2069276.2069277	1	0	0
84979828987	10.1145/2399180.2399182	1	17	2
84979830715	10.1145/1921614.1921615	1	11	12
84979831147	10.1145/2499931.2499934	1	14	8
84979831212	10.1145/1805961.1805962	1	22	34
84979832166	10.1145/1709091.1709092	1	29	14
84979832471	10.1145/2307723.2307724	1	0	0
84979833333	10.1145/1367080.1367085	1	15	34
84979833345	10.1145/2627729	1	7	7
84979833347	10.1145/2614567	1	9	7
84979834419	10.1145/2442080.2442081	1	0	0
84979834448	10.1145/2362402.2362405	1	39	19
84979834484	10.1145/2399180.2399183	1	46	18
84979834496	10.1145/1841317.1841320	1	4	0
84979834521	10.1145/2460376.2460381	1	14	15
84979835544	10.1145/1658346.1658347	1	14	75
84979835776	10.1145/2567652	1	21	19
84979837406	10.1145/2307723.2307726	1	17	34
84979837457	10.1145/1805961.1805963	1	6	7
84979837475	10.1145/1367080.1367082	1	33	35
84979838250	10.1145/1841317.1841321	1	15	32
84979841877	10.1145/2532630.2532631	1	8	6
84979841916	10.1145/2532630.2532633	1	25	21
84979842310	10.1145/1658346.1658348	1	16	13
84979842387	10.1145/2069276.2069280	1	15	32
84979844417	10.1145/2037820.2037824	1	12	21
84979844435	10.1145/2611376	1	38	48
84979846202	10.1145/2362402.2362406	1	46	9
84979847569	10.1145/1551676.1551677	1	35	9
84979847619	10.1145/1551676.1551680	1	5	19
84979847666	10.1145/1921614.1921617	1	25	22
84979847668	10.1145/1367080.1367084	1	6	7
84979849230	10.1145/2442080.2442083	1	19	3
84979849291	10.1145/2597179	1	5	0
84981186418	10.1080/13569783.2016.1220245	1	0	0
84981240739	10.1080/13569783.2016.1220251	1	1	0
84975113101	10.1007/s10579-016-9361-8	1	22	0
84975472216	10.1007/s10579-016-9364-5	1	52	12
84975721541	10.1007/s10579-016-9341-z	1	12	0
84976241980	10.1093/llc/15.4.433	1	0	2
84976283556	10.1007/s10579-016-9363-6	1	36	8
84976432092	10.1093/llc/17.1.103	1	0	15
84977469388	10.1080/13569783.2016.1194194	1	4	0
84977470060	10.1080/13569783.2016.1194192	1	0	0
84977471447	10.1080/13569783.2016.1191337	1	1	0
84977475980	10.1080/13569783.2016.1191336	1	0	0
84977485194	10.1080/13569783.2016.1195120	1	5	0
84977487957	10.1080/13569783.2016.1194193	1	0	0
84977493270	10.1080/13569783.2016.1189820	1	1	0
84977495735	10.1080/13569783.2016.1194190	1	6	0
84977496159	10.1080/13569783.2016.1194191	1	8	3
84977504498	10.1080/13569783.2016.1194748	1	0	0
84977507979	10.1080/13569783.2016.1195121	1	15	6
84977517770	NULL	1	11	0
84977519197	10.1080/13569783.2016.1192456	1	1	0
84977547851	10.1080/13569783.2016.1194195	1	0	1
84977554048	10.1080/13569783.2016.1189821	1	10	0
84977577901	10.1080/13569783.2016.1189822	1	2	1
84977597129	10.1080/13569783.2016.1192948	1	4	1
84978853486	10.1093/llc/16.3.287	1	0	3
84979159104	10.1145/2050096.2050098	1	4	7
84981272331	10.1007/s10579-016-9365-4	1	34	8
84976329796	10.1007/s10579-016-9362-7	1	70	0
84981710160	10.1080/13569783.2016.1220246	1	0	1
84981716512	10.1080/13569783.2016.1220249	1	0	0
84982124693	10.1080/13569783.2016.1220244	1	3	1
84982151605	10.1080/13569783.2016.1220247	1	3	3
84982274262	10.1080/13569783.2016.1220248	1	2	0
84984671903	10.1080/13569783.2016.1221309	1	0	0
84984876844	10.1080/13569783.2016.1220250	1	13	3
84984908130	10.1080/13569783.2016.1221310	1	4	0
84985033441	10.1093/llc/17.4.401	1	0	333
84986268044	10.1007/s10579-016-9367-2	1	54	14
84982842770	10.1093/llc/19.3.321	1	0	6
84983559830	10.1080/13569783.2016.1220243	1	4	2
84986301166	10.1007/s10579-016-9366-3	1	26	2
84986881367	10.1093/llc/15.3.313	1	0	1
84988447088	10.1080/13569783.2016.1228450	1	0	0
84988692899	10.1145/2948069	1	18	3
84988693690	10.1145/2872278	1	38	8
84988703057	10.1145/2915919	1	27	2
84988714260	10.1145/2905369	1	29	5
84988715291	10.1145/2950062	1	40	14
84988736409	10.1145/2901297	1	19	1
84990841385	10.1007/s10579-016-9369-0	1	18	2
84988412576	10.1007/s10579-016-9368-1	1	34	4
84990994574	10.1093/llc/fqv027	1	17	7
84991729070	10.1080/13569783.2016.1228253	1	2	0
84991800687	10.1007/s10579-016-9371-6	1	34	8
84991804369	10.1145/2966985	1	19	1
84992702398	10.1007/s10579-016-9372-5	1	52	2
84994310364	10.1007/s10579-016-9373-4	1	74	2
84994689519	10.1007/s10579-015-9327-2	1	22	2
84995374618	10.1093/llc/17.2.231	1	0	4
84995775965	10.1007/s10579-016-9375-2	1	0	0
84996554666	10.1145/2940332	1	8	0
84996817043	10.1093/llc/19.3.253	1	0	9
84997142658	10.1007/s10579-016-9377-0	1	44	2
84997236688	10.1007/s10579-016-9376-1	1	48	2
85001090650	10.1007/s10579-016-9374-3	1	18	4
85001544989	10.1007/s10579-016-9370-7	1	60	22
85006107664	10.1093/llc/17.3.267	1	0	245
85006256351	10.1145/2943778	1	28	1
85006430128	10.1093/llc/fqw047	1	4	2
85008870958	10.1145/2983917	1	29	2
85008937006	10.1145/3004457	1	13	1
85008967234	10.1145/2983918	1	37	10
85010817706	10.1007/s10579-017-9379-6	1	64	6
85006966287	10.1145/2994151	1	58	3
85006974335	10.1145/2964911	1	32	9
85008512230	10.1007/s10579-016-9378-z	1	26	0
85011711119	10.1007/s10579-017-9383-x	1	74	6
85011711366	10.1007/s10579-017-9384-9	1	16	0
85011857426	10.1080/13569783.2017.1286975	1	14	1
85011884614	10.1080/13569783.2017.1286976	1	6	0
85012941458	10.1007/s10579-017-9382-y	1	36	2
85013626733	10.1080/13569783.2017.1286978	1	4	0
85013646472	10.1080/13569783.2017.1293512	1	1	0
85013912505	10.1093/llc/16.3.233	1	0	3
85013932031	10.1093/llc/16.4.375	1	0	2
85013092723	10.1080/13569783.2017.1286977	1	4	0
85013106413	10.1007/s10579-017-9380-0	1	28	14
85014043575	10.1007/s10579-017-9381-z	1	56	20
85014522435	10.1080/13569783.2017.1293509	1	2	0
85014554979	10.1080/13569783.2017.1293510	1	6	0
85014563162	10.1080/13569783.2017.1294977	1	0	0
85014579519	10.1007/s10579-017-9385-8	1	38	38
85014768971	10.1080/13569783.2017.1294978	1	0	0
85015615620	10.1080/13569783.2016.1263561	1	2	1
85015626720	10.1080/13569783.2016.1264266	1	0	0
85015630748	10.1080/13569783.2016.1262251	1	0	0
85015635533	10.1080/13569783.2016.1264265	1	2	0
85015635574	10.1080/13569783.2016.1263555	1	4	1
85015646383	10.1080/13569783.2016.1263556	1	14	2
85015651980	10.1007/s10579-017-9386-7	1	0	2
85015653111	10.1080/13569783.2016.1263557	1	1	3
85015657581	10.1080/13569783.2016.1262250	1	5	0
85015664384	10.1080/13569783.2016.1264267	1	1	0
85015668537	10.1080/13569783.2016.1262252	1	1	0
85015675527	10.1080/13569783.2016.1263559	1	5	1
85015676803	10.1080/13569783.2017.1285875	1	5	0
85015678678	10.1080/13569783.2016.1262249	1	1	0
85015682818	10.1080/13569783.2016.1263558	1	10	0
85015686102	10.1080/13569783.2016.1263562	1	6	2
85015700106	10.1080/13569783.2016.1262253	1	1	0
85015704752	10.1080/13569783.2016.1263560	1	0	0
85015709016	10.1080/13569783.2016.1264264	1	1	2
85015985982	10.1080/13569783.2017.1293513	1	4	0
85016206346	10.1145/3051480	1	17	22
85016217886	10.1145/3003435	1	30	4
85016230672	10.1145/3051472	1	28	9
85016402504	10.1093/llc/16.3.251	1	0	22
85016174262	10.1145/3009905	1	45	12
85016180421	10.1145/2996469	1	34	2
85017168480	10.1145/3012285	1	32	5
85017171413	10.1007/s10579-017-9387-6	1	70	4
85017249184	10.1080/13569783.2017.1293511	1	0	0
85018497795	10.1145/2996859	1	33	2
85018504999	10.1145/3047266	1	0	2
85018509001	10.1145/3012286	1	35	14
85018192900	10.1145/3012284	1	42	5
85018728084	10.1080/13569783.2017.1309738	1	0	0
85018730961	10.1007/s10579-017-9390-y	1	78	2
85019837123	10.1007/s10579-017-9391-x	1	30	28
85019104093	10.1007/s10579-017-9388-5	1	10	8
85018816456	10.1007/s10579-017-9389-4	1	22	4
85020544311	10.1007/s10579-017-9392-9	1	48	6
85021287473	10.1093/llc/fqv069	1	4	2
85021321616	10.1080/13569783.2017.1326809	1	2	1
85021323416	10.1080/13569783.2017.1329653	1	5	3
85021325150	10.1080/13569783.2017.1324776	1	6	0
85021325491	10.1080/13569783.2017.1324777	1	1	0
85021327425	10.1080/13569783.2017.1329652	1	2	0
85021339784	10.1080/13569783.2017.1338650	1	0	1
85021351480	10.1080/13569783.2017.1329651	1	12	1
85021351673	10.1080/13569783.2017.1324775	1	14	0
85021354144	10.1080/13569783.2017.1330653	1	0	0
85021356677	10.1080/13569783.2017.1326806	1	5	1
85021361384	10.1080/13569783.2017.1327804	1	6	1
85021365067	10.1080/13569783.2017.1324778	1	0	0
85021377729	10.1080/13569783.2017.1327805	1	0	1
85021377940	10.1080/13569783.2017.1326807	1	4	0
85021384008	10.1080/13569783.2017.1327806	1	0	0
85021385170	10.1080/13569783.2017.1326808	1	12	5
85021388782	10.1080/13569783.2017.1326805	1	13	0
85021079784	10.1007/s10579-017-9394-7	1	22	4
85020503502	10.1007/s10579-017-9393-8	1	12	0
85021809634	10.1007/s10579-017-9396-5	1	38	4
85021810055	10.1007/s10579-017-9397-4	1	10	4
85025068308	10.1007/s10579-017-9395-6	1	42	4
85026519324	10.1080/13569783.2017.1359085	1	0	1
85026755865	10.1080/13569783.2017.1358082	1	4	2
85026795936	10.1145/3012288	1	12	1
85026797037	10.1145/3064419	1	11	1
85026805266	10.1145/3012287	1	31	3
85026809526	10.1145/3040200	1	50	2
85026822906	10.1145/3097569	1	26	10
85026832948	10.1145/3097571	1	20	6
85026837731	10.1145/3051487	1	11	11
85026841519	10.1145/3084546	1	6	1
85026845396	10.1145/3097570	1	30	9
85026845459	10.1145/3012289	1	19	8
85025427505	10.1007/s10579-017-9398-3	1	48	0
85027359395	10.1093/llc/fqv033	1	25	3
85027490568	10.1145/3064527	1	9	12
85027554447	10.1145/3095757	1	0	0
85028690047	10.1093/llc/fqv072	1	13	3
85028692789	10.1093/llc/fqv068	1	4	0
85028692839	10.1093/llc/fqw031	1	10	0
85028695166	10.1093/llc/fqw018	1	6	2
85028696572	10.1093/llc/fqv032	1	19	1
85028696894	10.1093/llc/fqv053	1	8	4
85028697497	10.1093/llc/fqw001	1	8	5
85028700578	10.1093/llc/fqw022	1	4	2
85028700979	10.1093/llc/fqw006	1	2	1
85028701288	10.1093/llc/fqv061	1	25	8
85028704017	10.1093/llc/fqv062	1	3	2
85028704233	10.1093/llc/fqv071	1	25	2
85028704429	10.1093/llc/fqv067	1	7	4
85028706378	10.1093/llc/fqv031	1	8	2
85028708577	10.1093/llc/fqw008	1	15	2
85028710226	10.1093/llc/fqw007	1	36	1
85028711358	10.1093/llc/fqv070	1	6	4
85028711417	10.1093/llc/fqv036	1	35	8
85028711911	10.1093/llc/fqw026	1	12	0
85028712438	10.1093/llc/fqv026	1	7	3
85028713001	10.1093/llc/fqw019	1	12	0
85028714115	10.1093/llc/fqw021	1	8	0
85028714391	10.1093/llc/fqv063	1	5	2
85028715294	10.1093/llc/fqw005	1	23	1
85028715489	10.1093/llc/fqw024	1	10	12
85028717221	10.1093/llc/fqv066	1	5	2
85028717731	10.1093/llc/fqv064	1	15	4
85028718655	10.1093/llc/fqw015	1	9	1
85028719818	10.1093/llc/fqv028	1	35	1
85028719939	10.1093/llc/fqv034	1	13	0
85028724410	10.1093/llc/fqv035	1	6	0
85028725155	10.1093/llc/fqv054	1	5	2
85028725325	10.1093/llc/fqw002	1	0	1
85028726236	10.1093/llc/fqw030	1	19	1
85028727047	10.1093/llc/fqw016	1	2	0
85028727897	10.1093/llc/fqw025	1	5	2
85028729417	10.1093/llc/fqw023	1	20	2
85028731873	10.1093/llc/fqv037	1	28	15
85028732364	10.1093/llc/fqv058	1	2	0
85028733945	10.1093/llc/fqw004	1	7	0
85028734673	10.1093/llc/fqw017	1	4	1
85028734943	10.1093/llc/fqv030	1	5	2
85028741578	NULL	1	6	0
85028747379	10.1007/s10579-017-9399-2	1	144	8
85027936637	10.1007/s10579-014-9280-5	1	24	2
85026393000	10.1080/13569783.2017.1358081	1	1	0
85026421118	10.1080/13569783.2017.1358083	1	3	0
85027931116	10.1007/s10579-014-9275-2	1	18	54
85028576401	10.1080/13569783.2017.1366257	1	19	1
85028748282	NULL	1	2	0
85028757524	NULL	1	0	0
85028757867	NULL	1	12	9
85028761355	10.1093/llc/fqx012	1	17	2
85028763684	NULL	1	0	2
85028764996	NULL	1	10	1
85028771023	NULL	1	3	0
85028772404	NULL	1	3	1
85028777067	NULL	1	24	2
85028777368	10.1093/llc/fqx006	1	12	2
85028777551	NULL	1	9	2
85028777864	NULL	1	6	2
85028778217	NULL	1	10	4
85029604440	10.1007/s10579-017-9401-z	1	156	2
85029746941	10.1007/s10579-017-9402-y	1	46	16
85030308875	10.1080/13569783.2017.1366260	1	1	0
85030310201	10.1080/13569783.2017.1366258	1	0	1
85030320516	10.1080/13569783.2017.1376915	1	1	0
85030322742	10.1080/13569783.2017.1366261	1	2	0
85030326238	10.1080/13569783.2017.1366263	1	0	1
85030326692	10.1080/13569783.2017.1366259	1	0	0
85030326743	10.1080/13569783.2017.1366262	1	0	0
85030329622	10.1080/13569783.2017.1366264	1	0	1
85031927637	10.1007/s10579-017-9403-x	1	46	0
85031003831	10.1093/llc/fqx014	1	31	4
85029044063	10.1007/s10579-017-9400-0	1	14	2
85032816091	10.1080/13569783.2017.1396208	1	4	0
85033363450	10.1007/s10579-017-9404-9	1	26	2
85033371977	10.1080/13569783.2017.1396209	1	5	3
85033382817	10.1080/13569783.2017.1396210	1	11	0
85033399876	10.1080/13569783.2017.1399055	1	1	0
85033438575	10.1007/s10579-017-9406-7	1	78	4
85033444470	10.1080/13569783.2017.1399054	1	9	0
85033471234	10.1080/13569783.2017.1396889	1	4	0
85033600008	10.1007/s10579-017-9405-8	1	0	2
85033696417	10.1080/13569783.2017.1396211	1	4	0
85033776453	10.1093/llc/fqw011	1	1	2
85034255227	10.1080/13569783.2017.1398641	1	4	0
85034271759	10.1007/s10579-017-9407-6	1	32	4
85034850884	10.1080/13569783.2017.1404447	1	0	0
85040384007	10.1093/llc/17.2.133	1	0	0
85040384713	10.1093/llc/15.1.81	1	0	0
85040386314	10.1093/llc/18.2.221	1	0	0
85040386367	10.1093/llc/19.3.251	1	0	0
85040389442	10.1093/llc/16.2.199	1	0	0
85040390272	10.1093/llc/17.4.491	1	0	0
85040391578	10.1093/llc/17.4.457	1	0	0
85040392155	10.1093/llc/17.3.289	1	0	0
85040392883	10.1093/llc/15.1.65	1	0	0
85040393298	10.1093/llc/17.4.413	1	0	0
85040394870	10.1093/llc/19.3.373	1	0	0
85040398036	10.1093/llc/15.1.73	1	0	0
85040398728	10.1093/llc/17.1.49	1	0	0
85040399432	10.1093/llc/19.1.1	1	0	0
85040402072	10.1093/llc/17.1.47	1	0	0
85040402197	10.1093/llc/18.1.1	1	0	0
85040403453	10.1093/llc/19.3.351	1	0	0
85040404726	10.1093/llc/17.1.130	1	0	0
85040405491	10.1093/llc/16.4.494	1	0	0
85040408679	10.1093/llc/18.1.112	1	0	0
85040408802	10.1093/llc/15.1.57	1	0	0
85040409464	10.1093/llc/19.1.3	1	0	0
85040410507	10.1093/llc/15.3.291	1	0	0
85040413088	10.1093/llc/16.4.498	1	0	0
85040415975	10.1093/llc/17.1.19	1	0	0
85040417552	10.1093/llc/16.4.492	1	0	0
